Arr,Det,Arr_date,arr_times,Ret_times,time_taken,time_dir,price,grade
ICN,KIX,2023-08-20,14:00,16:00,직항,02시간 00분,169200,economy
ICN,KIX,2023-08-20,8:00,9:50,직항,01시간 50분,175900,economy
ICN,KIX,2023-08-20,12:10,14:00,직항,01시간 50분,175900,economy
ICN,KIX,2023-08-20,13:30,15:20,직항,01시간 50분,181800,economy
ICN,KIX,2023-08-20,13:45,15:35,직항,01시간 50분,188900,economy
ICN,KIX,2023-08-20,14:55,16:50,직항,01시간 55분,188900,economy
ICN,KIX,2023-08-20,13:15,15:15,직항,02시간 00분,189200,economy
ICN,KIX,2023-08-20,7:15,9:05,직항,01시간 50분,189200,economy
ICN,KIX,2023-08-20,15:20,17:10,직항,01시간 50분,191400,economy
ICN,KIX,2023-08-20,13:20,15:10,직항,01시간 50분,191400,economy
ICN,KIX,2023-08-20,15:40,17:20,직항,01시간 40분,192400,economy
ICN,KIX,2023-08-20,7:10,9:00,직항,01시간 50분,200500,economy
ICN,KIX,2023-08-20,7:45,9:40,직항,01시간 55분,216000,economy
ICN,KIX,2023-08-20,16:10,18:00,직항,01시간 50분,216000,economy
ICN,KIX,2023-08-20,9:10,11:00,직항,01시간 50분,219200,economy
ICN,KIX,2023-08-20,9:30,11:20,직항,01시간 50분,220200,economy
ICN,KIX,2023-08-20,8:00,9:45,직항,01시간 45분,232400,economy
ICN,KIX,2023-08-20,14:05,15:50,직항,01시간 45분,232400,economy
ICN,KIX,2023-08-20,10:10,12:00,직항,01시간 50분,238000,economy
ICN,KIX,2023-08-20,9:35,11:20,직항,01시간 45분,241000,economy
ICN,KIX,2023-08-20,19:20,21:05,직항,01시간 45분,279000,economy
ICN,KIX,2023-08-20,17:00,18:50,직항,01시간 50분,310000,economy
ICN,KIX,2023-08-20,15:20,17:15,직항,01시간 55분,332800,economy
ICN,KIX,2023-08-20,18:55,21:00,직항,02시간 05분,332800,economy
ICN,KIX,2023-08-20,18:55,21:00,직항,02시간 05분,365500,economy
ICN,KIX,2023-08-20,15:20,17:15,직항,01시간 55분,365500,economy
ICN,KIX,2023-08-20,9:35,11:20,직항,01시간 45분,365500,economy
ICN,KIX,2023-08-20,14:05,15:50,직항,01시간 45분,366000,economy
ICN,KIX,2023-08-20,8:00,9:45,직항,01시간 45분,366000,economy
ICN,KIX,2023-08-20,19:20,21:05,직항,01시간 45분,366000,economy
ICN,KIX,2023-08-20,6:25,7:50,경유 1,25시간 25분,445200,economy
ICN,KIX,2023-08-20,6:25,14:30,경유 1,32시간 05분,445200,economy
ICN,KIX,2023-08-20,11:05,7:50,경유 1,20시간 45분,453200,economy
ICN,KIX,2023-08-20,11:05,14:30,경유 1,27시간 25분,453200,economy
ICN,KIX,2023-08-20,6:45,8:30,경유 1,25시간 45분,463300,economy
ICN,KIX,2023-08-20,11:40,8:30,경유 1,20시간 50분,468300,economy
ICN,KIX,2023-08-20,21:05,18:45,경유 1,21시간 40분,500600,economy
ICN,KIX,2023-08-20,13:45,17:30,경유 1,27시간 45분,579200,economy
ICN,KIX,2023-08-20,21:10,8:10,경유 1,11시간 00분,604300,economy
ICN,KIX,2023-08-20,11:35,18:45,경유 1,07시간 10분,623600,economy
ICN,KIX,2023-08-20,21:10,8:55,경유 1,11시간 45분,649500,economy
ICN,KIX,2023-08-20,18:30,8:10,경유 1,13시간 40분,690300,economy
ICN,KIX,2023-08-20,9:00,22:10,경유 1,13시간 10분,690300,economy
ICN,KIX,2023-08-20,12:55,13:20,경유 1,24시간 25분,724500,economy
ICN,KIX,2023-08-20,12:55,21:00,경유 1,08시간 05분,724500,economy
ICN,KIX,2023-08-20,9:00,19:30,경유 1,10시간 30분,735500,economy
ICN,KIX,2023-08-20,18:30,8:55,경유 1,14시간 25분,735500,economy
ICN,KIX,2023-08-20,9:00,17:55,경유 1,08시간 55분,735500,economy
ICN,KIX,2023-08-20,9:00,16:45,경유 1,07시간 45분,735500,economy
ICN,KIX,2023-08-20,9:00,22:20,경유 1,13시간 20분,741800,economy
ICN,KIX,2023-08-20,9:00,19:30,경유 1,10시간 30분,741800,economy
ICN,KIX,2023-08-20,9:00,21:50,경유 1,12시간 50분,741800,economy
ICN,KIX,2023-08-20,21:10,8:55,경유 1,11시간 45분,741800,economy
ICN,KIX,2023-08-20,9:00,17:55,경유 1,08시간 55분,741800,economy
ICN,KIX,2023-08-20,9:00,16:45,경유 1,07시간 45분,741800,economy
ICN,KIX,2023-08-20,16:20,21:00,경유 1,28시간 40분,764500,economy
ICN,KIX,2023-08-20,16:20,13:20,경유 1,21시간 00분,764500,economy
ICN,KIX,2023-08-20,8:50,20:00,경유 1,11시간 10분,854700,economy
ICN,KIX,2023-08-20,9:45,19:25,경유 1,09시간 40분,869000,economy
ICN,KIX,2023-08-20,17:55,21:00,경유 1,27시간 05분,874900,economy
ICN,KIX,2023-08-20,20:35,8:55,경유 1,12시간 20분,891700,economy
ICN,KIX,2023-08-20,9:45,21:10,경유 1,11시간 25분,917500,economy
ICN,KIX,2023-08-20,9:45,20:05,경유 1,10시간 20분,917500,economy
ICN,KIX,2023-08-20,12:55,21:00,경유 1,08시간 05분,962300,economy
ICN,KIX,2023-08-20,12:55,21:00,경유 1,08시간 05분,1019600,economy
ICN,KIX,2023-08-20,12:55,21:00,경유 1,08시간 05분,1019600,economy
ICN,KIX,2023-08-20,9:20,18:20,경유 1,09시간 00분,1026300,economy
ICN,KIX,2023-08-20,9:20,22:30,경유 1,13시간 10분,1026300,economy
ICN,KIX,2023-08-20,19:05,6:40,경유 1,11시간 35분,1072900,economy
ICN,KIX,2023-08-20,12:55,20:15,경유 1,07시간 20분,1131600,economy
ICN,KIX,2023-08-20,17:55,13:20,경유 1,19시간 25분,1238000,economy
ICN,KIX,2023-08-20,12:55,13:20,경유 1,24시간 25분,1258000,economy
ICN,KIX,2023-08-20,22:35,11:55,경유 1,13시간 20분,1330000,economy
ICN,KIX,2023-08-20,10:00,17:15,경유 1,07시간 15분,1748500,economy
ICN,KIX,2023-08-20,20:15,6:35,경유 1,10시간 20분,1944700,economy
ICN,KIX,2023-08-20,19:05,12:00,경유 1,16시간 55분,2307900,economy
ICN,KIX,2023-08-20,12:30,12:00,경유 1,23시간 30분,2307900,economy
ICN,KIX,2023-08-20,10:10,21:25,경유 1,11시간 15분,2773600,economy
ICN,KIX,2023-08-21,19:20,21:05,직항,01시간 45분,167200,economy
ICN,KIX,2023-08-21,8:00,9:45,직항,01시간 45분,167200,economy
ICN,KIX,2023-08-21,14:05,15:50,직항,01시간 45분,167200,economy
ICN,KIX,2023-08-21,13:20,15:20,직항,02시간 00분,169200,economy
ICN,KIX,2023-08-21,12:10,13:55,직항,01시간 45분,175900,economy
ICN,KIX,2023-08-21,8:00,9:50,직항,01시간 50분,175900,economy
ICN,KIX,2023-08-21,15:40,17:20,직항,01시간 40분,175900,economy
ICN,KIX,2023-08-21,11:10,13:00,직항,01시간 50분,181800,economy
ICN,KIX,2023-08-21,13:30,15:20,직항,01시간 50분,181800,economy
ICN,KIX,2023-08-21,13:45,15:35,직항,01시간 50분,188900,economy
ICN,KIX,2023-08-21,16:10,18:00,직항,01시간 50분,188900,economy
ICN,KIX,2023-08-21,7:15,9:05,직항,01시간 50분,189200,economy
ICN,KIX,2023-08-21,13:15,15:15,직항,02시간 00분,189200,economy
ICN,KIX,2023-08-21,13:20,15:10,직항,01시간 50분,191400,economy
ICN,KIX,2023-08-21,7:10,9:00,직항,01시간 50분,200500,economy
ICN,KIX,2023-08-21,9:30,11:20,직항,01시간 50분,220200,economy
ICN,KIX,2023-08-21,7:45,9:40,직항,01시간 55분,238000,economy
ICN,KIX,2023-08-21,15:20,17:15,직항,01시간 55분,241000,economy
ICN,KIX,2023-08-21,9:35,11:20,직항,01시간 45분,241000,economy
ICN,KIX,2023-08-21,17:00,18:50,직항,01시간 50분,247300,economy
ICN,KIX,2023-08-21,9:10,11:00,직항,01시간 50분,247300,economy
ICN,KIX,2023-08-21,10:10,12:00,직항,01시간 50분,260000,economy
ICN,KIX,2023-08-21,18:55,21:00,직항,02시간 05분,263500,economy
ICN,KIX,2023-08-21,15:20,17:15,직항,01시간 55분,365500,economy
ICN,KIX,2023-08-21,9:35,11:20,직항,01시간 45분,365500,economy
ICN,KIX,2023-08-21,18:55,21:00,직항,02시간 05분,365500,economy
ICN,KIX,2023-08-21,14:05,15:50,직항,01시간 45분,366000,economy
ICN,KIX,2023-08-21,8:00,9:45,직항,01시간 45분,366000,economy
ICN,KIX,2023-08-21,19:20,21:05,직항,01시간 45분,366000,economy
ICN,KIX,2023-08-21,11:05,7:50,경유 1,20시간 45분,395600,economy
ICN,KIX,2023-08-21,6:25,7:50,경유 1,25시간 25분,395600,economy
ICN,KIX,2023-08-21,11:05,14:30,경유 1,27시간 25분,417800,economy
ICN,KIX,2023-08-21,6:25,14:30,경유 1,32시간 05분,417800,economy
ICN,KIX,2023-08-21,11:40,8:30,경유 1,20시간 50분,468300,economy
ICN,KIX,2023-08-21,6:45,8:30,경유 1,25시간 45분,468300,economy
ICN,KIX,2023-08-21,16:20,15:20,경유 1,23시간 00분,495300,economy
ICN,KIX,2023-08-21,16:20,13:20,경유 1,21시간 00분,495300,economy
ICN,KIX,2023-08-21,17:55,21:00,경유 1,27시간 05분,515700,economy
ICN,KIX,2023-08-21,11:35,18:45,경유 1,07시간 10분,517300,economy
ICN,KIX,2023-08-21,13:45,17:30,경유 1,27시간 45분,549500,economy
ICN,KIX,2023-08-21,18:05,6:40,경유 1,12시간 35분,561200,economy
ICN,KIX,2023-08-21,16:00,8:10,경유 1,16시간 10분,640300,economy
ICN,KIX,2023-08-21,18:30,8:10,경유 1,13시간 40분,640300,economy
ICN,KIX,2023-08-21,12:55,21:00,경유 1,08시간 05분,652600,economy
ICN,KIX,2023-08-21,12:55,21:00,경유 1,08시간 05분,652800,economy
ICN,KIX,2023-08-21,12:55,13:20,경유 1,24시간 25분,652800,economy
ICN,KIX,2023-08-21,12:55,15:20,경유 1,26시간 25분,652800,economy
ICN,KIX,2023-08-21,16:20,21:00,경유 1,28시간 40분,669500,economy
ICN,KIX,2023-08-21,11:25,22:10,경유 1,10시간 45분,681300,economy
ICN,KIX,2023-08-21,16:00,8:55,경유 1,16시간 55분,685500,economy
ICN,KIX,2023-08-21,18:30,8:55,경유 1,14시간 25분,685500,economy
ICN,KIX,2023-08-21,9:00,22:10,경유 1,13시간 10분,690300,economy
ICN,KIX,2023-08-21,12:55,21:00,경유 1,08시간 05분,709900,economy
ICN,KIX,2023-08-21,11:25,21:50,경유 1,10시간 25분,726500,economy
ICN,KIX,2023-08-21,11:25,19:30,경유 1,08시간 05분,726500,economy
ICN,KIX,2023-08-21,9:00,19:30,경유 1,10시간 30분,735500,economy
ICN,KIX,2023-08-21,9:00,16:45,경유 1,07시간 45분,735500,economy
ICN,KIX,2023-08-21,9:00,17:55,경유 1,08시간 55분,735500,economy
ICN,KIX,2023-08-21,9:00,16:45,경유 1,07시간 45분,741800,economy
ICN,KIX,2023-08-21,9:00,17:55,경유 1,08시간 55분,741800,economy
ICN,KIX,2023-08-21,9:00,22:20,경유 1,13시간 20분,741800,economy
ICN,KIX,2023-08-21,9:00,21:50,경유 1,12시간 50분,741800,economy
ICN,KIX,2023-08-21,9:00,19:30,경유 1,10시간 30분,741800,economy
ICN,KIX,2023-08-21,13:50,8:15,경유 1,18시간 25분,760100,economy
ICN,KIX,2023-08-21,17:55,13:20,경유 1,19시간 25분,854900,economy
ICN,KIX,2023-08-21,9:45,19:25,경유 1,09시간 40분,856000,economy
ICN,KIX,2023-08-21,9:00,18:45,경유 1,09시간 45분,868400,economy
ICN,KIX,2023-08-21,22:35,11:55,경유 1,13시간 20분,868800,economy
ICN,KIX,2023-08-21,12:55,21:00,경유 1,08시간 05분,874900,economy
ICN,KIX,2023-08-21,12:55,13:20,경유 1,24시간 25분,874900,economy
ICN,KIX,2023-08-21,20:35,8:55,경유 1,12시간 20분,891700,economy
ICN,KIX,2023-08-21,19:05,6:40,경유 1,11시간 35분,908600,economy
ICN,KIX,2023-08-21,9:45,20:05,경유 1,10시간 20분,917500,economy
ICN,KIX,2023-08-21,9:45,21:10,경유 1,11시간 25분,917500,economy
ICN,KIX,2023-08-21,17:55,15:20,경유 1,21시간 25분,979600,economy
ICN,KIX,2023-08-21,12:55,15:20,경유 1,26시간 25분,999600,economy
ICN,KIX,2023-08-21,16:40,16:30,경유 1,23시간 50분,1124900,economy
ICN,KIX,2023-08-21,12:55,20:15,경유 1,07시간 20분,1151600,economy
ICN,KIX,2023-08-21,14:55,16:30,경유 1,25시간 35분,1154900,economy
ICN,KIX,2023-08-21,10:00,17:15,경유 1,07시간 15분,1748500,economy
ICN,KIX,2023-08-21,20:15,6:35,경유 1,10시간 20분,1944700,economy
ICN,KIX,2023-08-21,10:10,21:25,경유 1,11시간 15분,1944700,economy
ICN,KIX,2023-08-22,16:10,18:00,직항,01시간 50분,148000,economy
ICN,KIX,2023-08-22,7:15,9:05,직항,01시간 50분,149200,economy
ICN,KIX,2023-08-22,13:30,15:20,직항,01시간 50분,158500,economy
ICN,KIX,2023-08-22,13:15,15:15,직항,02시간 00분,159200,economy
ICN,KIX,2023-08-22,12:10,14:00,직항,01시간 50분,159400,economy
ICN,KIX,2023-08-22,8:00,9:50,직항,01시간 50분,159400,economy
ICN,KIX,2023-08-22,15:40,17:20,직항,01시간 40분,159400,economy
ICN,KIX,2023-08-22,8:00,9:45,직항,01시간 45분,167200,economy
ICN,KIX,2023-08-22,14:05,15:50,직항,01시간 45분,167200,economy
ICN,KIX,2023-08-22,19:20,21:05,직항,01시간 45분,167200,economy
ICN,KIX,2023-08-22,9:10,11:00,직항,01시간 50분,167800,economy
ICN,KIX,2023-08-22,7:10,9:00,직항,01시간 50분,167800,economy
ICN,KIX,2023-08-22,11:10,12:55,직항,01시간 45분,167800,economy
ICN,KIX,2023-08-22,13:20,15:10,직항,01시간 50분,172200,economy
ICN,KIX,2023-08-22,15:20,17:10,직항,01시간 50분,172200,economy
ICN,KIX,2023-08-22,14:55,16:50,직항,01시간 55분,173500,economy
ICN,KIX,2023-08-22,13:45,15:35,직항,01시간 50분,173500,economy
ICN,KIX,2023-08-22,7:45,9:40,직항,01시간 55분,173500,economy
ICN,KIX,2023-08-22,9:30,11:20,직항,01시간 50분,191400,economy
ICN,KIX,2023-08-22,17:00,18:50,직항,01시간 50분,200500,economy
ICN,KIX,2023-08-22,9:35,11:20,직항,01시간 45분,205400,economy
ICN,KIX,2023-08-22,15:20,17:15,직항,01시간 55분,205400,economy
ICN,KIX,2023-08-22,10:10,12:00,직항,01시간 50분,216000,economy
ICN,KIX,2023-08-22,18:55,21:00,직항,02시간 05분,263500,economy
ICN,KIX,2023-08-22,9:35,11:20,직항,01시간 45분,365500,economy
ICN,KIX,2023-08-22,15:20,17:15,직항,01시간 55분,365500,economy
ICN,KIX,2023-08-22,18:55,21:00,직항,02시간 05분,365500,economy
ICN,KIX,2023-08-22,19:20,21:05,직항,01시간 45분,366000,economy
ICN,KIX,2023-08-22,8:00,9:45,직항,01시간 45분,366000,economy
ICN,KIX,2023-08-22,14:05,15:50,직항,01시간 45분,366000,economy
ICN,KIX,2023-08-22,6:25,14:30,경유 1,32시간 05분,412800,economy
ICN,KIX,2023-08-22,6:25,7:50,경유 1,25시간 25분,412800,economy
ICN,KIX,2023-08-22,11:05,7:50,경유 1,20시간 45분,417800,economy
ICN,KIX,2023-08-22,11:05,14:30,경유 1,27시간 25분,417800,economy
ICN,KIX,2023-08-22,6:45,8:30,경유 1,25시간 45분,427000,economy
ICN,KIX,2023-08-22,11:40,8:30,경유 1,20시간 50분,437000,economy
ICN,KIX,2023-08-22,21:05,18:45,경유 1,21시간 40분,500600,economy
ICN,KIX,2023-08-22,12:55,21:00,경유 1,08시간 05분,515700,economy
ICN,KIX,2023-08-22,17:55,21:00,경유 1,27시간 05분,515700,economy
ICN,KIX,2023-08-22,13:45,17:30,경유 1,27시간 45분,579200,economy
ICN,KIX,2023-08-22,11:25,22:10,경유 1,10시간 45분,592300,economy
ICN,KIX,2023-08-22,18:30,8:10,경유 1,13시간 40분,592300,economy
ICN,KIX,2023-08-22,16:00,8:10,경유 1,16시간 10분,592300,economy
ICN,KIX,2023-08-22,11:25,19:30,경유 1,08시간 05분,637500,economy
ICN,KIX,2023-08-22,18:30,8:55,경유 1,14시간 25분,637500,economy
ICN,KIX,2023-08-22,9:00,22:10,경유 1,13시간 10분,640300,economy
ICN,KIX,2023-08-22,16:20,21:00,경유 1,28시간 40분,652800,economy
ICN,KIX,2023-08-22,12:55,21:00,경유 1,08시간 05분,669500,economy
ICN,KIX,2023-08-22,21:10,8:10,경유 1,11시간 00분,679800,economy
ICN,KIX,2023-08-22,9:00,16:45,경유 1,07시간 45분,685500,economy
ICN,KIX,2023-08-22,9:00,17:55,경유 1,08시간 55분,685500,economy
ICN,KIX,2023-08-22,9:00,19:30,경유 1,10시간 30분,685500,economy
ICN,KIX,2023-08-22,21:10,8:55,경유 1,11시간 45분,725000,economy
ICN,KIX,2023-08-22,9:00,16:45,경유 1,07시간 45분,741800,economy
ICN,KIX,2023-08-22,9:00,17:55,경유 1,08시간 55분,741800,economy
ICN,KIX,2023-08-22,9:00,19:30,경유 1,10시간 30분,741800,economy
ICN,KIX,2023-08-22,9:00,21:50,경유 1,12시간 50분,741800,economy
ICN,KIX,2023-08-22,13:50,8:15,경유 1,18시간 25분,760100,economy
ICN,KIX,2023-08-22,12:25,21:00,경유 1,08시간 35분,788200,economy
ICN,KIX,2023-08-22,12:55,13:20,경유 1,24시간 25분,834500,economy
ICN,KIX,2023-08-22,16:20,13:20,경유 1,21시간 00분,854500,economy
ICN,KIX,2023-08-22,9:45,19:25,경유 1,09시간 40분,856000,economy
ICN,KIX,2023-08-22,9:45,21:10,경유 1,11시간 25분,917500,economy
ICN,KIX,2023-08-22,9:45,20:05,경유 1,10시간 20분,917500,economy
ICN,KIX,2023-08-22,12:55,21:00,경유 1,08시간 05분,922300,economy
ICN,KIX,2023-08-22,13:20,21:00,경유 1,07시간 40분,957200,economy
ICN,KIX,2023-08-22,12:55,13:20,경유 1,24시간 25분,979600,economy
ICN,KIX,2023-08-22,17:55,13:20,경유 1,19시간 25분,979600,economy
ICN,KIX,2023-08-22,12:55,21:00,경유 1,08시간 05분,979600,economy
ICN,KIX,2023-08-22,9:20,18:20,경유 1,09시간 00분,1026300,economy
ICN,KIX,2023-08-22,11:25,18:45,경유 1,07시간 20분,1305800,economy
ICN,KIX,2023-08-22,12:30,12:00,경유 1,23시간 30분,1365300,economy
ICN,KIX,2023-08-22,19:05,12:00,경유 1,16시간 55분,1365300,economy
ICN,KIX,2023-08-22,10:00,17:15,경유 1,07시간 15분,1748500,economy
ICN,KIX,2023-08-22,20:15,6:35,경유 1,10시간 20분,1944700,economy
ICN,KIX,2023-08-23,14:00,16:00,직항,02시간 00분,139200,economy
ICN,KIX,2023-08-23,8:00,9:50,직항,01시간 50분,142800,economy
ICN,KIX,2023-08-23,15:40,17:20,직항,01시간 40분,142800,economy
ICN,KIX,2023-08-23,14:55,16:50,직항,01시간 55분,148000,economy
ICN,KIX,2023-08-23,16:10,18:00,직항,01시간 50분,148000,economy
ICN,KIX,2023-08-23,13:15,15:15,직항,02시간 00분,149200,economy
ICN,KIX,2023-08-23,7:15,9:05,직항,01시간 50분,149200,economy
ICN,KIX,2023-08-23,13:20,15:10,직항,01시간 50분,153000,economy
ICN,KIX,2023-08-23,13:45,15:35,직항,01시간 50분,158200,economy
ICN,KIX,2023-08-23,7:10,9:00,직항,01시간 50분,158500,economy
ICN,KIX,2023-08-23,13:30,15:20,직항,01시간 50분,158500,economy
ICN,KIX,2023-08-23,12:10,14:00,직항,01시간 50분,159400,economy
ICN,KIX,2023-08-23,8:00,9:45,직항,01시간 45분,167200,economy
ICN,KIX,2023-08-23,14:05,15:50,직항,01시간 45분,167200,economy
ICN,KIX,2023-08-23,9:30,11:20,직항,01시간 50분,172200,economy
ICN,KIX,2023-08-23,15:20,17:10,직항,01시간 50분,172200,economy
ICN,KIX,2023-08-23,7:45,9:40,직항,01시간 55분,173500,economy
ICN,KIX,2023-08-23,9:10,11:00,직항,01시간 50분,181800,economy
ICN,KIX,2023-08-23,10:10,12:00,직항,01시간 50분,188900,economy
ICN,KIX,2023-08-23,17:00,18:50,직항,01시간 50분,219200,economy
ICN,KIX,2023-08-23,19:20,21:05,직항,01시간 45분,232400,economy
ICN,KIX,2023-08-23,15:20,17:15,직항,01시간 55분,241000,economy
ICN,KIX,2023-08-23,18:55,21:00,직항,02시간 05분,241000,economy
ICN,KIX,2023-08-23,9:35,11:20,직항,01시간 45분,241000,economy
ICN,KIX,2023-08-23,9:35,11:20,직항,01시간 45분,365500,economy
ICN,KIX,2023-08-23,15:20,17:15,직항,01시간 55분,365500,economy
ICN,KIX,2023-08-23,18:55,21:00,직항,02시간 05분,365500,economy
ICN,KIX,2023-08-23,14:05,15:50,직항,01시간 45분,366000,economy
ICN,KIX,2023-08-23,19:20,21:05,직항,01시간 45분,366000,economy
ICN,KIX,2023-08-23,8:00,9:45,직항,01시간 45분,366000,economy
ICN,KIX,2023-08-23,11:05,14:30,경유 1,27시간 25분,377400,economy
ICN,KIX,2023-08-23,6:25,14:30,경유 1,32시간 05분,377400,economy
ICN,KIX,2023-08-23,11:05,7:50,경유 1,20시간 45분,417800,economy
ICN,KIX,2023-08-23,6:25,7:50,경유 1,25시간 25분,417800,economy
ICN,KIX,2023-08-23,11:40,8:30,경유 1,20시간 50분,427000,economy
ICN,KIX,2023-08-23,6:45,8:30,경유 1,25시간 45분,427000,economy
ICN,KIX,2023-08-23,12:55,15:20,경유 1,26시간 25분,495300,economy
ICN,KIX,2023-08-23,12:55,13:20,경유 1,24시간 25분,495300,economy
ICN,KIX,2023-08-23,12:55,21:00,경유 1,08시간 05분,495300,economy
ICN,KIX,2023-08-23,11:35,12:05,경유 1,24시간 30분,500600,economy
ICN,KIX,2023-08-23,11:35,18:45,경유 1,07시간 10분,500600,economy
ICN,KIX,2023-08-23,21:05,12:05,경유 1,15시간 00분,500600,economy
ICN,KIX,2023-08-23,16:20,21:00,경유 1,28시간 40분,515300,economy
ICN,KIX,2023-08-23,16:20,15:20,경유 1,23시간 00분,515300,economy
ICN,KIX,2023-08-23,16:20,13:20,경유 1,21시간 00분,515300,economy
ICN,KIX,2023-08-23,12:55,21:00,경유 1,08시간 05분,515700,economy
ICN,KIX,2023-08-23,12:55,15:20,경유 1,26시간 25분,515700,economy
ICN,KIX,2023-08-23,17:55,15:20,경유 1,21시간 25분,515700,economy
ICN,KIX,2023-08-23,12:55,21:00,경유 1,08시간 05분,540900,economy
ICN,KIX,2023-08-23,22:35,11:55,경유 1,13시간 20분,545400,economy
ICN,KIX,2023-08-23,13:45,17:30,경유 1,27시간 45분,579200,economy
ICN,KIX,2023-08-23,9:00,22:10,경유 1,13시간 10분,592300,economy
ICN,KIX,2023-08-23,18:30,8:10,경유 1,13시간 40분,592300,economy
ICN,KIX,2023-08-23,12:55,21:00,경유 1,08시간 05분,598200,economy
ICN,KIX,2023-08-23,8:50,19:35,경유 1,10시간 45분,611900,economy
ICN,KIX,2023-08-23,18:30,8:55,경유 1,14시간 25분,637500,economy
ICN,KIX,2023-08-23,9:00,19:30,경유 1,10시간 30분,637500,economy
ICN,KIX,2023-08-23,9:00,16:45,경유 1,07시간 45분,637500,economy
ICN,KIX,2023-08-23,9:00,17:55,경유 1,08시간 55분,637500,economy
ICN,KIX,2023-08-23,17:55,21:00,경유 1,27시간 05분,689900,economy
ICN,KIX,2023-08-23,9:00,17:55,경유 1,08시간 55분,741800,economy
ICN,KIX,2023-08-23,9:00,16:45,경유 1,07시간 45분,741800,economy
ICN,KIX,2023-08-23,9:00,22:20,경유 1,13시간 20분,741800,economy
ICN,KIX,2023-08-23,9:00,19:30,경유 1,10시간 30분,741800,economy
ICN,KIX,2023-08-23,9:00,21:50,경유 1,12시간 50분,741800,economy
ICN,KIX,2023-08-23,12:55,13:20,경유 1,24시간 25분,744900,economy
ICN,KIX,2023-08-23,17:55,13:20,경유 1,19시간 25분,744900,economy
ICN,KIX,2023-08-23,20:35,8:55,경유 1,12시간 20분,891700,economy
ICN,KIX,2023-08-23,14:10,21:10,경유 1,07시간 00분,917500,economy
ICN,KIX,2023-08-23,16:40,16:30,경유 1,23시간 50분,961700,economy
ICN,KIX,2023-08-23,14:55,16:30,경유 1,25시간 35분,991700,economy
ICN,KIX,2023-08-23,9:20,22:30,경유 1,13시간 10분,1026300,economy
ICN,KIX,2023-08-23,9:20,18:20,경유 1,09시간 00분,1026300,economy
ICN,KIX,2023-08-23,12:55,20:15,경유 1,07시간 20분,1131600,economy
ICN,KIX,2023-08-23,8:10,18:00,경유 1,09시간 50분,1171400,economy
ICN,KIX,2023-08-23,10:00,17:15,경유 1,07시간 15분,1748500,economy
ICN,KIX,2023-08-23,20:15,6:35,경유 1,10시간 20분,1944700,economy
ICN,KIX,2023-08-24,8:00,9:50,직항,01시간 50분,142800,economy
ICN,KIX,2023-08-24,12:10,13:55,직항,01시간 45분,142800,economy
ICN,KIX,2023-08-24,7:15,9:05,직항,01시간 50분,149200,economy
ICN,KIX,2023-08-24,14:55,16:50,직항,01시간 55분,158200,economy
ICN,KIX,2023-08-24,16:10,18:00,직항,01시간 50분,158200,economy
ICN,KIX,2023-08-24,7:10,9:00,직항,01시간 50분,158500,economy
ICN,KIX,2023-08-24,15:40,17:20,직항,01시간 40분,159400,economy
ICN,KIX,2023-08-24,19:20,21:05,직항,01시간 45분,167200,economy
ICN,KIX,2023-08-24,14:05,15:50,직항,01시간 45분,167200,economy
ICN,KIX,2023-08-24,8:00,9:45,직항,01시간 45분,167200,economy
ICN,KIX,2023-08-24,9:10,11:00,직항,01시간 50분,167800,economy
ICN,KIX,2023-08-24,13:30,15:20,직항,01시간 50분,167800,economy
ICN,KIX,2023-08-24,13:15,15:15,직항,02시간 00분,169200,economy
ICN,KIX,2023-08-24,13:20,15:10,직항,01시간 50분,172200,economy
ICN,KIX,2023-08-24,15:20,17:10,직항,01시간 50분,172200,economy
ICN,KIX,2023-08-24,7:45,9:40,직항,01시간 55분,173500,economy
ICN,KIX,2023-08-24,13:45,15:35,직항,01시간 50분,173500,economy
ICN,KIX,2023-08-24,10:10,12:00,직항,01시간 50분,173500,economy
ICN,KIX,2023-08-24,9:30,11:20,직항,01시간 50분,191400,economy
ICN,KIX,2023-08-24,15:20,17:15,직항,01시간 55분,241000,economy
ICN,KIX,2023-08-24,9:35,11:20,직항,01시간 45분,241000,economy
ICN,KIX,2023-08-24,18:55,21:00,직항,02시간 05분,241000,economy
ICN,KIX,2023-08-24,17:00,18:50,직항,01시간 50분,280000,economy
ICN,KIX,2023-08-24,15:20,17:15,직항,01시간 55분,365500,economy
ICN,KIX,2023-08-24,9:35,11:20,직항,01시간 45분,365500,economy
ICN,KIX,2023-08-24,18:55,21:00,직항,02시간 05분,365500,economy
ICN,KIX,2023-08-24,19:20,21:05,직항,01시간 45분,366000,economy
ICN,KIX,2023-08-24,14:05,15:50,직항,01시간 45분,366000,economy
ICN,KIX,2023-08-24,8:00,9:45,직항,01시간 45분,366000,economy
ICN,KIX,2023-08-24,11:05,7:50,경유 1,20시간 45분,377400,economy
ICN,KIX,2023-08-24,6:25,7:50,경유 1,25시간 25분,377400,economy
ICN,KIX,2023-08-24,11:05,14:30,경유 1,27시간 25분,445200,economy
ICN,KIX,2023-08-24,6:25,14:30,경유 1,32시간 05분,445200,economy
ICN,KIX,2023-08-24,16:20,21:00,경유 1,28시간 40분,495300,economy
