출발지,도착지,날짜,출발시간,도착시간,항공편,총 소요 시간,가격,좌석등급
KWJ,HND,2023-09-17,17:20,22:15,경유 1,04시간 55분,"편도 557,800원~",economy
KWJ,HND,2023-09-17,17:20,10:45,경유 1,17시간 25분,"편도 557,800원~",economy
KWJ,HND,2023-09-17,10:35,23:30,경유 1,12시간 55분,"편도 557,800원~",economy
KWJ,HND,2023-09-17,10:35,22:00,경유 1,11시간 25분,"편도 557,800원~",economy
KWJ,HND,2023-09-17,10:35,10:45,경유 1,24시간 10분,"편도 557,800원~",economy
KWJ,HND,2023-09-17,10:35,17:50,경유 1,07시간 15분,"편도 557,800원~",economy
KWJ,HND,2023-09-17,17:20,23:30,경유 1,06시간 10분,"편도 557,800원~",economy
KWJ,HND,2023-09-17,10:35,22:15,경유 1,11시간 40분,"편도 557,800원~",economy
KWJ,HND,2023-09-17,10:35,19:20,경유 1,08시간 45분,"편도 557,800원~",economy
KWJ,HND,2023-09-17,10:40,21:00,경유 2,10시간 20분,"편도 566,400원~",economy
KWJ,HND,2023-09-17,10:40,21:00,경유 2,10시간 20분,"편도 566,400원~",economy
KWJ,HND,2023-09-17,10:40,18:30,경유 2,07시간 50분,"편도 566,400원~",economy
KWJ,HND,2023-09-17,10:40,21:00,경유 2,10시간 20분,"편도 566,400원~",economy
KWJ,HND,2023-09-17,10:40,21:00,경유 2,10시간 20분,"편도 566,400원~",economy
KWJ,HND,2023-09-17,10:40,18:30,경유 2,07시간 50분,"편도 566,400원~",economy
KWJ,HND,2023-09-17,10:40,21:00,경유 2,10시간 20분,"편도 566,400원~",economy
KWJ,HND,2023-09-17,10:35,19:20,경유 1,08시간 45분,"편도 595,300원~",economy
KWJ,HND,2023-09-17,10:35,22:15,경유 1,11시간 40분,"편도 595,300원~",economy
KWJ,HND,2023-09-17,17:20,22:15,경유 1,04시간 55분,"편도 613,300원~",economy
KWJ,HND,2023-09-17,14:40,22:15,경유 2,07시간 35분,"편도 691,300원~",economy
KWJ,HND,2023-09-17,14:40,22:15,경유 2,07시간 35분,"편도 691,300원~",economy
KWJ,HND,2023-09-17,14:40,22:15,경유 2,07시간 35분,"편도 691,300원~",economy
KWJ,HND,2023-09-17,12:50,22:15,경유 2,09시간 25분,"편도 702,300원~",economy
KWJ,HND,2023-09-17,12:50,22:15,경유 2,09시간 25분,"편도 702,300원~",economy
KWJ,HND,2023-09-17,12:50,22:15,경유 2,09시간 25분,"편도 702,300원~",economy
KWJ,HND,2023-09-17,12:50,22:15,경유 2,09시간 25분,"편도 702,300원~",economy
KWJ,HND,2023-09-17,12:50,22:15,경유 2,09시간 25분,"편도 702,300원~",economy
KWJ,HND,2023-09-17,09:55,19:20,경유 2,09시간 25분,"편도 720,300원~",economy
KWJ,HND,2023-09-17,09:55,22:15,경유 2,12시간 20분,"편도 720,300원~",economy
KWJ,HND,2023-09-17,09:55,19:20,경유 2,09시간 25분,"편도 720,300원~",economy
KWJ,HND,2023-09-17,09:55,19:20,경유 2,09시간 25분,"편도 720,300원~",economy
KWJ,HND,2023-09-17,09:55,22:15,경유 2,12시간 20분,"편도 720,300원~",economy
KWJ,HND,2023-09-17,09:55,22:15,경유 2,12시간 20분,"편도 720,300원~",economy
KWJ,HND,2023-09-17,09:55,22:15,경유 2,12시간 20분,"편도 720,300원~",economy
KWJ,HND,2023-09-17,09:55,22:15,경유 2,12시간 20분,"편도 720,300원~",economy
KWJ,HND,2023-09-17,09:55,22:15,경유 2,12시간 20분,"편도 720,300원~",economy
KWJ,HND,2023-09-17,09:55,19:20,경유 2,09시간 25분,"편도 720,300원~",economy
KWJ,HND,2023-09-17,09:55,22:15,경유 2,12시간 20분,"편도 720,300원~",economy
KWJ,HND,2023-09-17,09:55,22:15,경유 2,12시간 20분,"편도 720,300원~",economy
KWJ,HND,2023-09-17,09:55,22:15,경유 2,12시간 20분,"편도 720,300원~",economy
KWJ,HND,2023-09-17,09:55,22:15,경유 2,12시간 20분,"편도 720,300원~",economy
KWJ,HND,2023-09-17,09:55,22:15,경유 2,12시간 20분,"편도 720,300원~",economy
KWJ,HND,2023-09-17,09:55,19:20,경유 2,09시간 25분,"편도 720,300원~",economy
KWJ,HND,2023-09-17,09:55,22:15,경유 2,12시간 20분,"편도 720,300원~",economy
KWJ,HND,2023-09-17,09:55,19:20,경유 2,09시간 25분,"편도 720,300원~",economy
KWJ,HND,2023-09-17,09:55,19:20,경유 2,09시간 25분,"편도 720,300원~",economy
KWJ,HND,2023-09-18,10:35,10:45,경유 1,24시간 10분,"편도 461,800원~",economy
KWJ,HND,2023-09-18,17:20,10:45,경유 1,17시간 25분,"편도 461,800원~",economy
KWJ,HND,2023-09-18,17:20,17:50,경유 1,24시간 30분,"편도 461,800원~",economy
KWJ,HND,2023-09-18,10:35,17:50,경유 1,07시간 15분,"편도 472,300원~",economy
KWJ,HND,2023-09-18,10:35,22:00,경유 1,11시간 25분,"편도 472,300원~",economy
KWJ,HND,2023-09-18,17:20,22:00,경유 1,04시간 40분,"편도 472,300원~",economy
KWJ,HND,2023-09-18,14:40,22:00,경유 2,07시간 20분,"편도 477,600원~",economy
KWJ,HND,2023-09-18,18:00,10:45,경유 2,16시간 45분,"편도 477,600원~",economy
KWJ,HND,2023-09-18,14:40,10:45,경유 2,20시간 05분,"편도 477,600원~",economy
KWJ,HND,2023-09-18,18:00,10:45,경유 2,16시간 45분,"편도 477,600원~",economy
KWJ,HND,2023-09-18,14:40,22:00,경유 2,07시간 20분,"편도 477,600원~",economy
KWJ,HND,2023-09-18,14:40,22:00,경유 2,07시간 20분,"편도 477,600원~",economy
KWJ,HND,2023-09-18,18:00,10:45,경유 2,16시간 45분,"편도 477,600원~",economy
KWJ,HND,2023-09-18,18:00,10:45,경유 2,16시간 45분,"편도 477,600원~",economy
KWJ,HND,2023-09-18,18:00,10:45,경유 2,16시간 45분,"편도 477,600원~",economy
KWJ,HND,2023-09-18,12:50,22:00,경유 2,09시간 10분,"편도 496,600원~",economy
KWJ,HND,2023-09-18,12:50,22:00,경유 2,09시간 10분,"편도 496,600원~",economy
KWJ,HND,2023-09-18,12:50,22:00,경유 2,09시간 10분,"편도 496,600원~",economy
KWJ,HND,2023-09-18,12:50,22:00,경유 2,09시간 10분,"편도 496,600원~",economy
KWJ,HND,2023-09-18,12:50,22:00,경유 2,09시간 10분,"편도 496,600원~",economy
KWJ,HND,2023-09-18,09:55,22:00,경유 2,12시간 05분,"편도 514,600원~",economy
KWJ,HND,2023-09-18,09:55,22:00,경유 2,12시간 05분,"편도 514,600원~",economy
KWJ,HND,2023-09-18,09:55,22:00,경유 2,12시간 05분,"편도 514,600원~",economy
KWJ,HND,2023-09-18,09:55,22:00,경유 2,12시간 05분,"편도 514,600원~",economy
KWJ,HND,2023-09-18,09:55,22:00,경유 2,12시간 05분,"편도 514,600원~",economy
KWJ,HND,2023-09-18,09:55,17:50,경유 2,07시간 55분,"편도 514,600원~",economy
KWJ,HND,2023-09-18,09:55,22:00,경유 2,12시간 05분,"편도 514,600원~",economy
KWJ,HND,2023-09-18,09:55,22:00,경유 2,12시간 05분,"편도 514,600원~",economy
KWJ,HND,2023-09-18,09:55,22:00,경유 2,12시간 05분,"편도 514,600원~",economy
KWJ,HND,2023-09-18,09:55,22:00,경유 2,12시간 05분,"편도 514,600원~",economy
KWJ,HND,2023-09-18,09:55,17:50,경유 2,07시간 55분,"편도 514,600원~",economy
KWJ,HND,2023-09-18,09:55,22:00,경유 2,12시간 05분,"편도 514,600원~",economy
KWJ,HND,2023-09-18,09:55,22:00,경유 2,12시간 05분,"편도 514,600원~",economy
KWJ,HND,2023-09-18,09:55,22:00,경유 2,12시간 05분,"편도 514,600원~",economy
KWJ,HND,2023-09-18,09:55,17:50,경유 2,07시간 55분,"편도 514,600원~",economy
KWJ,HND,2023-09-18,17:20,10:45,경유 1,17시간 25분,"편도 557,800원~",economy
KWJ,HND,2023-09-18,17:20,15:00,경유 1,21시간 40분,"편도 557,800원~",economy
KWJ,HND,2023-09-18,10:35,22:00,경유 1,11시간 25분,"편도 557,800원~",economy
KWJ,HND,2023-09-18,17:20,17:50,경유 1,24시간 30분,"편도 557,800원~",economy
KWJ,HND,2023-09-18,17:20,19:20,경유 1,26시간 00분,"편도 557,800원~",economy
KWJ,HND,2023-09-18,17:20,22:00,경유 1,04시간 40분,"편도 557,800원~",economy
KWJ,HND,2023-09-18,10:35,17:50,경유 1,07시간 15분,"편도 557,800원~",economy
KWJ,HND,2023-09-18,10:35,10:45,경유 1,24시간 10분,"편도 557,800원~",economy
KWJ,HND,2023-09-18,10:40,22:50,경유 2,12시간 10분,"편도 566,400원~",economy
KWJ,HND,2023-09-18,10:40,22:50,경유 2,12시간 10분,"편도 566,400원~",economy
KWJ,HND,2023-09-18,10:40,22:50,경유 2,12시간 10분,"편도 566,400원~",economy
KWJ,HND,2023-09-18,10:40,22:50,경유 2,12시간 10분,"편도 566,400원~",economy
KWJ,HND,2023-09-18,10:40,22:50,경유 2,12시간 10분,"편도 566,400원~",economy
KWJ,HND,2023-09-18,10:40,22:50,경유 2,12시간 10분,"편도 566,400원~",economy
KWJ,HND,2023-09-18,14:45,22:50,경유 2,08시간 05분,"편도 566,400원~",economy
KWJ,HND,2023-09-18,10:40,22:50,경유 2,12시간 10분,"편도 566,400원~",economy
KWJ,HND,2023-09-18,10:40,21:00,경유 2,10시간 20분,"편도 577,400원~",economy
KWJ,HND,2023-09-18,17:40,09:55,경유 2,16시간 15분,"편도 577,400원~",economy
KWJ,HND,2023-09-18,10:40,21:00,경유 2,10시간 20분,"편도 577,400원~",economy
KWJ,HND,2023-09-18,10:40,21:00,경유 2,10시간 20분,"편도 577,400원~",economy
KWJ,HND,2023-09-18,10:40,21:00,경유 2,10시간 20분,"편도 577,400원~",economy
KWJ,HND,2023-09-18,17:40,09:55,경유 2,16시간 15분,"편도 577,400원~",economy
KWJ,HND,2023-09-18,10:40,21:00,경유 2,10시간 20분,"편도 577,400원~",economy
KWJ,HND,2023-09-18,10:40,21:00,경유 2,10시간 20분,"편도 577,400원~",economy
KWJ,HND,2023-09-18,17:20,15:00,경유 1,21시간 40분,"편도 584,300원~",economy
KWJ,HND,2023-09-18,17:20,19:20,경유 1,26시간 00분,"편도 584,300원~",economy
KWJ,HND,2023-09-19,17:20,23:30,경유 1,06시간 10분,"편도 244,300원~",economy
KWJ,HND,2023-09-19,10:35,23:30,경유 1,12시간 55분,"편도 244,300원~",economy
KWJ,HND,2023-09-19,14:40,23:30,경유 2,08시간 50분,"편도 307,300원~",economy
KWJ,HND,2023-09-19,14:40,23:30,경유 2,08시간 50분,"편도 307,300원~",economy
KWJ,HND,2023-09-19,14:40,23:30,경유 2,08시간 50분,"편도 307,300원~",economy
KWJ,HND,2023-09-19,12:50,23:30,경유 2,10시간 40분,"편도 326,300원~",economy
KWJ,HND,2023-09-19,12:50,23:30,경유 2,10시간 40분,"편도 326,300원~",economy
KWJ,HND,2023-09-19,12:50,23:30,경유 2,10시간 40분,"편도 326,300원~",economy
KWJ,HND,2023-09-19,12:50,23:30,경유 2,10시간 40분,"편도 332,300원~",economy
KWJ,HND,2023-09-19,12:50,23:30,경유 2,10시간 40분,"편도 332,300원~",economy
KWJ,HND,2023-09-19,10:40,22:50,경유 2,12시간 10분,"편도 436,900원~",economy
KWJ,HND,2023-09-19,10:40,22:50,경유 2,12시간 10분,"편도 436,900원~",economy
KWJ,HND,2023-09-19,10:40,22:50,경유 2,12시간 10분,"편도 436,900원~",economy
KWJ,HND,2023-09-19,10:40,22:50,경유 2,12시간 10분,"편도 436,900원~",economy
KWJ,HND,2023-09-19,14:45,22:50,경유 2,08시간 05분,"편도 436,900원~",economy
KWJ,HND,2023-09-19,10:40,22:50,경유 2,12시간 10분,"편도 436,900원~",economy
KWJ,HND,2023-09-19,10:40,22:50,경유 2,12시간 10분,"편도 436,900원~",economy
KWJ,HND,2023-09-19,10:40,22:50,경유 2,12시간 10분,"편도 436,900원~",economy
KWJ,HND,2023-09-19,10:40,22:50,경유 2,12시간 10분,"편도 436,900원~",economy
KWJ,HND,2023-09-19,17:20,22:00,경유 1,04시간 40분,"편도 461,800원~",economy
KWJ,HND,2023-09-19,17:20,10:45,경유 1,17시간 25분,"편도 461,800원~",economy
KWJ,HND,2023-09-19,10:35,22:00,경유 1,11시간 25분,"편도 461,800원~",economy
KWJ,HND,2023-09-19,10:35,10:45,경유 1,24시간 10분,"편도 461,800원~",economy
KWJ,HND,2023-09-19,17:20,17:50,경유 1,24시간 30분,"편도 461,800원~",economy
KWJ,HND,2023-09-19,10:35,17:50,경유 1,07시간 15분,"편도 461,800원~",economy
KWJ,HND,2023-09-19,14:40,22:00,경유 2,07시간 20분,"편도 477,600원~",economy
KWJ,HND,2023-09-19,14:40,22:00,경유 2,07시간 20분,"편도 477,600원~",economy
KWJ,HND,2023-09-19,14:40,22:00,경유 2,07시간 20분,"편도 477,600원~",economy
KWJ,HND,2023-09-19,12:50,22:00,경유 2,09시간 10분,"편도 496,600원~",economy
KWJ,HND,2023-09-19,12:50,22:00,경유 2,09시간 10분,"편도 496,600원~",economy
KWJ,HND,2023-09-19,12:50,22:00,경유 2,09시간 10분,"편도 496,600원~",economy
KWJ,HND,2023-09-19,12:50,22:00,경유 2,09시간 10분,"편도 496,600원~",economy
KWJ,HND,2023-09-19,12:50,22:00,경유 2,09시간 10분,"편도 496,600원~",economy
KWJ,HND,2023-09-19,10:35,10:45,경유 1,24시간 10분,"편도 557,800원~",economy
KWJ,HND,2023-09-19,17:20,22:00,경유 1,04시간 40분,"편도 557,800원~",economy
KWJ,HND,2023-09-19,10:35,22:00,경유 1,11시간 25분,"편도 557,800원~",economy
KWJ,HND,2023-09-19,10:35,19:20,경유 1,08시간 45분,"편도 557,800원~",economy
KWJ,HND,2023-09-19,10:35,22:15,경유 1,11시간 40분,"편도 557,800원~",economy
KWJ,HND,2023-09-19,10:35,17:50,경유 1,07시간 15분,"편도 557,800원~",economy
KWJ,HND,2023-09-19,17:20,22:15,경유 1,04시간 55분,"편도 557,800원~",economy
KWJ,HND,2023-09-19,17:20,23:30,경유 1,06시간 10분,"편도 557,800원~",economy
KWJ,HND,2023-09-19,17:20,10:45,경유 1,17시간 25분,"편도 557,800원~",economy
KWJ,HND,2023-09-19,10:35,23:30,경유 1,12시간 55분,"편도 557,800원~",economy
KWJ,HND,2023-09-19,10:40,21:00,경유 2,10시간 20분,"편도 566,400원~",economy
KWJ,HND,2023-09-19,10:40,18:30,경유 2,07시간 50분,"편도 566,400원~",economy
KWJ,HND,2023-09-19,10:40,21:00,경유 2,10시간 20분,"편도 566,400원~",economy
KWJ,HND,2023-09-19,10:40,21:00,경유 2,10시간 20분,"편도 566,400원~",economy
KWJ,HND,2023-09-19,10:40,21:00,경유 2,10시간 20분,"편도 566,400원~",economy
KWJ,HND,2023-09-19,10:40,21:00,경유 2,10시간 20분,"편도 566,400원~",economy
KWJ,HND,2023-09-19,10:40,18:30,경유 2,07시간 50분,"편도 566,400원~",economy
KWJ,HND,2023-09-19,10:40,21:00,경유 2,10시간 20분,"편도 566,400원~",economy
KWJ,HND,2023-09-19,10:40,21:00,경유 2,10시간 20분,"편도 566,400원~",economy
KWJ,HND,2023-09-19,17:20,22:15,경유 1,04시간 55분,"편도 584,300원~",economy
KWJ,HND,2023-09-19,17:20,19:20,경유 1,26시간 00분,"편도 584,300원~",economy
KWJ,HND,2023-09-19,10:35,22:15,경유 1,11시간 40분,"편도 584,300원~",economy
KWJ,HND,2023-09-19,17:20,15:00,경유 1,21시간 40분,"편도 584,300원~",economy
KWJ,HND,2023-09-19,10:35,19:20,경유 1,08시간 45분,"편도 584,300원~",economy
KWJ,HND,2023-09-19,14:40,22:15,경유 2,07시간 35분,"편도 647,300원~",economy
KWJ,HND,2023-09-19,14:40,22:15,경유 2,07시간 35분,"편도 647,300원~",economy
KWJ,HND,2023-09-19,14:40,22:15,경유 2,07시간 35분,"편도 647,300원~",economy
KWJ,HND,2023-09-19,12:50,22:15,경유 2,09시간 25분,"편도 666,300원~",economy
KWJ,HND,2023-09-19,12:50,22:15,경유 2,09시간 25분,"편도 666,300원~",economy
KWJ,HND,2023-09-19,12:50,22:15,경유 2,09시간 25분,"편도 666,300원~",economy
KWJ,HND,2023-09-19,12:50,22:15,경유 2,09시간 25분,"편도 672,300원~",economy
KWJ,HND,2023-09-19,12:50,22:15,경유 2,09시간 25분,"편도 672,300원~",economy
KWJ,HND,2023-09-20,10:40,22:50,경유 2,12시간 10분,"편도 436,900원~",economy
KWJ,HND,2023-09-20,10:40,22:50,경유 2,12시간 10분,"편도 436,900원~",economy
KWJ,HND,2023-09-20,10:40,22:50,경유 2,12시간 10분,"편도 436,900원~",economy
KWJ,HND,2023-09-20,10:40,22:50,경유 2,12시간 10분,"편도 436,900원~",economy
KWJ,HND,2023-09-20,10:40,22:50,경유 2,12시간 10분,"편도 436,900원~",economy
KWJ,HND,2023-09-20,10:40,22:50,경유 2,12시간 10분,"편도 436,900원~",economy
KWJ,HND,2023-09-20,14:45,22:50,경유 2,08시간 05분,"편도 436,900원~",economy
KWJ,HND,2023-09-20,10:40,22:50,경유 2,12시간 10분,"편도 436,900원~",economy
KWJ,HND,2023-09-20,10:35,22:00,경유 1,11시간 25분,"편도 461,800원~",economy
KWJ,HND,2023-09-20,10:35,17:50,경유 1,07시간 15분,"편도 461,800원~",economy
KWJ,HND,2023-09-20,10:35,10:45,경유 1,24시간 10분,"편도 461,800원~",economy
KWJ,HND,2023-09-20,17:20,17:50,경유 1,24시간 30분,"편도 461,800원~",economy
KWJ,HND,2023-09-20,17:20,22:00,경유 1,04시간 40분,"편도 461,800원~",economy
KWJ,HND,2023-09-20,17:20,10:45,경유 1,17시간 25분,"편도 461,800원~",economy
KWJ,HND,2023-09-20,18:00,10:45,경유 2,16시간 45분,"편도 477,600원~",economy
KWJ,HND,2023-09-20,18:00,10:45,경유 2,16시간 45분,"편도 477,600원~",economy
KWJ,HND,2023-09-20,14:40,10:45,경유 2,20시간 05분,"편도 477,600원~",economy
KWJ,HND,2023-09-20,14:40,22:00,경유 2,07시간 20분,"편도 477,600원~",economy
KWJ,HND,2023-09-20,14:40,22:00,경유 2,07시간 20분,"편도 477,600원~",economy
KWJ,HND,2023-09-20,18:00,10:45,경유 2,16시간 45분,"편도 477,600원~",economy
KWJ,HND,2023-09-20,18:00,10:45,경유 2,16시간 45분,"편도 477,600원~",economy
KWJ,HND,2023-09-20,18:00,10:45,경유 2,16시간 45분,"편도 477,600원~",economy
KWJ,HND,2023-09-20,12:50,22:00,경유 2,09시간 10분,"편도 496,600원~",economy
KWJ,HND,2023-09-20,12:50,22:00,경유 2,09시간 10분,"편도 496,600원~",economy
KWJ,HND,2023-09-20,12:50,22:00,경유 2,09시간 10분,"편도 496,600원~",economy
KWJ,HND,2023-09-20,12:50,22:00,경유 2,09시간 10분,"편도 496,600원~",economy
KWJ,HND,2023-09-20,10:35,10:45,경유 1,24시간 10분,"편도 557,800원~",economy
KWJ,HND,2023-09-20,17:20,22:00,경유 1,04시간 40분,"편도 557,800원~",economy
KWJ,HND,2023-09-20,10:35,17:50,경유 1,07시간 15분,"편도 557,800원~",economy
KWJ,HND,2023-09-20,10:35,19:20,경유 1,08시간 45분,"편도 557,800원~",economy
KWJ,HND,2023-09-20,17:20,15:00,경유 1,21시간 40분,"편도 557,800원~",economy
KWJ,HND,2023-09-20,17:20,17:50,경유 1,24시간 30분,"편도 557,800원~",economy
KWJ,HND,2023-09-20,17:20,22:15,경유 1,04시간 55분,"편도 557,800원~",economy
KWJ,HND,2023-09-20,17:20,10:45,경유 1,17시간 25분,"편도 557,800원~",economy
KWJ,HND,2023-09-20,10:35,22:00,경유 1,11시간 25분,"편도 557,800원~",economy
KWJ,HND,2023-09-20,10:35,22:15,경유 1,11시간 40분,"편도 557,800원~",economy
KWJ,HND,2023-09-20,17:20,19:20,경유 1,26시간 00분,"편도 557,800원~",economy
KWJ,HND,2023-09-20,10:40,18:30,경유 2,07시간 50분,"편도 566,400원~",economy
KWJ,HND,2023-09-20,10:40,21:00,경유 2,10시간 20분,"편도 566,400원~",economy
KWJ,HND,2023-09-20,10:40,21:00,경유 2,10시간 20분,"편도 566,400원~",economy
KWJ,HND,2023-09-20,10:40,21:00,경유 2,10시간 20분,"편도 566,400원~",economy
KWJ,HND,2023-09-20,10:40,21:00,경유 2,10시간 20분,"편도 566,400원~",economy
KWJ,HND,2023-09-20,10:40,21:00,경유 2,10시간 20분,"편도 566,400원~",economy
KWJ,HND,2023-09-20,10:40,21:00,경유 2,10시간 20분,"편도 566,400원~",economy
KWJ,HND,2023-09-20,17:40,09:55,경유 2,16시간 15분,"편도 577,400원~",economy
KWJ,HND,2023-09-20,10:40,21:30,경유 2,10시간 50분,"편도 577,400원~",economy
KWJ,HND,2023-09-20,10:40,21:30,경유 2,10시간 50분,"편도 577,400원~",economy
KWJ,HND,2023-09-20,17:40,09:55,경유 2,16시간 15분,"편도 577,400원~",economy
KWJ,HND,2023-09-20,10:40,21:30,경유 2,10시간 50분,"편도 577,400원~",economy
KWJ,HND,2023-09-20,10:40,21:30,경유 2,10시간 50분,"편도 577,400원~",economy
KWJ,HND,2023-09-20,10:40,21:30,경유 2,10시간 50분,"편도 577,400원~",economy
KWJ,HND,2023-09-20,10:40,21:30,경유 2,10시간 50분,"편도 577,400원~",economy
KWJ,HND,2023-09-20,10:35,19:20,경유 1,08시간 45분,"편도 584,300원~",economy
KWJ,HND,2023-09-20,17:20,19:20,경유 1,26시간 00분,"편도 584,300원~",economy
KWJ,HND,2023-09-20,10:35,22:15,경유 1,11시간 40분,"편도 584,300원~",economy
KWJ,HND,2023-09-20,17:20,15:00,경유 1,21시간 40분,"편도 584,300원~",economy
KWJ,HND,2023-09-20,17:20,22:15,경유 1,04시간 55분,"편도 584,300원~",economy
KWJ,HND,2023-09-20,14:40,22:15,경유 2,07시간 35분,"편도 668,300원~",economy
KWJ,HND,2023-09-20,14:40,22:15,경유 2,07시간 35분,"편도 668,300원~",economy
KWJ,HND,2023-09-20,12:50,22:15,경유 2,09시간 25분,"편도 687,300원~",economy
KWJ,HND,2023-09-20,12:50,22:15,경유 2,09시간 25분,"편도 687,300원~",economy
KWJ,HND,2023-09-20,12:50,22:15,경유 2,09시간 25분,"편도 687,300원~",economy
KWJ,HND,2023-09-20,12:50,22:15,경유 2,09시간 25분,"편도 687,300원~",economy
KWJ,HND,2023-09-21,10:40,22:50,경유 2,12시간 10분,"편도 436,900원~",economy
KWJ,HND,2023-09-21,10:40,22:50,경유 2,12시간 10분,"편도 436,900원~",economy
KWJ,HND,2023-09-21,10:40,22:50,경유 2,12시간 10분,"편도 436,900원~",economy
KWJ,HND,2023-09-21,10:40,22:50,경유 2,12시간 10분,"편도 436,900원~",economy
KWJ,HND,2023-09-21,10:40,22:50,경유 2,12시간 10분,"편도 436,900원~",economy
KWJ,HND,2023-09-21,10:40,22:50,경유 2,12시간 10분,"편도 436,900원~",economy
KWJ,HND,2023-09-21,14:45,22:50,경유 2,08시간 05분,"편도 436,900원~",economy
KWJ,HND,2023-09-21,10:40,22:50,경유 2,12시간 10분,"편도 436,900원~",economy
KWJ,HND,2023-09-21,17:20,10:45,경유 1,17시간 25분,"편도 461,800원~",economy
KWJ,HND,2023-09-21,17:20,17:50,경유 1,24시간 30분,"편도 461,800원~",economy
KWJ,HND,2023-09-21,10:35,22:00,경유 1,11시간 25분,"편도 461,800원~",economy
KWJ,HND,2023-09-21,17:20,22:00,경유 1,04시간 40분,"편도 461,800원~",economy
KWJ,HND,2023-09-21,10:35,10:45,경유 1,24시간 10분,"편도 461,800원~",economy
KWJ,HND,2023-09-21,10:35,17:50,경유 1,07시간 15분,"편도 461,800원~",economy
KWJ,HND,2023-09-21,18:00,10:45,경유 2,16시간 45분,"편도 489,600원~",economy
KWJ,HND,2023-09-21,18:00,10:45,경유 2,16시간 45분,"편도 489,600원~",economy
KWJ,HND,2023-09-21,18:00,10:45,경유 2,16시간 45분,"편도 489,600원~",economy
KWJ,HND,2023-09-21,18:00,10:45,경유 2,16시간 45분,"편도 489,600원~",economy
KWJ,HND,2023-09-21,12:50,22:00,경유 2,09시간 10분,"편도 496,600원~",economy
KWJ,HND,2023-09-21,18:00,10:45,경유 2,16시간 45분,"편도 496,600원~",economy
KWJ,HND,2023-09-21,12:50,22:00,경유 2,09시간 10분,"편도 496,600원~",economy
KWJ,HND,2023-09-21,12:50,22:00,경유 2,09시간 10분,"편도 496,600원~",economy
KWJ,HND,2023-09-21,12:50,22:00,경유 2,09시간 10분,"편도 496,600원~",economy
KWJ,HND,2023-09-21,14:40,22:00,경유 2,07시간 20분,"편도 500,600원~",economy
KWJ,HND,2023-09-21,14:40,10:45,경유 2,20시간 05분,"편도 500,600원~",economy
KWJ,HND,2023-09-21,14:40,22:00,경유 2,07시간 20분,"편도 500,600원~",economy
KWJ,HND,2023-09-21,09:55,22:00,경유 2,12시간 05분,"편도 514,600원~",economy
KWJ,HND,2023-09-21,09:55,22:00,경유 2,12시간 05분,"편도 514,600원~",economy
KWJ,HND,2023-09-21,09:55,17:50,경유 2,07시간 55분,"편도 514,600원~",economy
KWJ,HND,2023-09-21,09:55,22:00,경유 2,12시간 05분,"편도 514,600원~",economy
KWJ,HND,2023-09-21,09:55,22:00,경유 2,12시간 05분,"편도 514,600원~",economy
KWJ,HND,2023-09-21,09:55,22:00,경유 2,12시간 05분,"편도 514,600원~",economy
KWJ,HND,2023-09-21,09:55,17:50,경유 2,07시간 55분,"편도 514,600원~",economy
KWJ,HND,2023-09-21,09:55,22:00,경유 2,12시간 05분,"편도 514,600원~",economy
KWJ,HND,2023-09-21,09:55,22:00,경유 2,12시간 05분,"편도 514,600원~",economy
KWJ,HND,2023-09-21,09:55,22:00,경유 2,12시간 05분,"편도 514,600원~",economy
KWJ,HND,2023-09-21,09:55,22:00,경유 2,12시간 05분,"편도 514,600원~",economy
KWJ,HND,2023-09-21,09:55,22:00,경유 2,12시간 05분,"편도 514,600원~",economy
KWJ,HND,2023-09-21,09:55,17:50,경유 2,07시간 55분,"편도 514,600원~",economy
KWJ,HND,2023-09-21,09:55,22:00,경유 2,12시간 05분,"편도 514,600원~",economy
KWJ,HND,2023-09-21,10:35,19:20,경유 1,08시간 45분,"편도 557,800원~",economy
KWJ,HND,2023-09-21,10:35,22:15,경유 1,11시간 40분,"편도 557,800원~",economy
KWJ,HND,2023-09-21,10:35,10:45,경유 1,24시간 10분,"편도 557,800원~",economy
KWJ,HND,2023-09-21,10:35,17:50,경유 1,07시간 15분,"편도 557,800원~",economy
KWJ,HND,2023-09-21,17:20,15:00,경유 1,21시간 40분,"편도 557,800원~",economy
KWJ,HND,2023-09-21,17:20,10:45,경유 1,17시간 25분,"편도 557,800원~",economy
KWJ,HND,2023-09-21,17:20,22:00,경유 1,04시간 40분,"편도 557,800원~",economy
KWJ,HND,2023-09-21,17:20,17:50,경유 1,24시간 30분,"편도 557,800원~",economy
KWJ,HND,2023-09-21,10:35,22:00,경유 1,11시간 25분,"편도 557,800원~",economy
KWJ,HND,2023-09-21,10:40,21:00,경유 2,10시간 20분,"편도 566,400원~",economy
KWJ,HND,2023-09-21,10:40,21:00,경유 2,10시간 20분,"편도 566,400원~",economy
KWJ,HND,2023-09-21,10:40,21:00,경유 2,10시간 20분,"편도 566,400원~",economy
KWJ,HND,2023-09-21,10:40,21:00,경유 2,10시간 20분,"편도 566,400원~",economy
KWJ,HND,2023-09-21,10:40,21:00,경유 2,10시간 20분,"편도 566,400원~",economy
KWJ,HND,2023-09-21,10:40,21:00,경유 2,10시간 20분,"편도 566,400원~",economy
