Arr,Det,Arr_date,arr_times,Ret_times,time_taken,time_dir,price,grade
ICN,OKA,2023-07-24,14:45,17:00,직항,02시간 15분,"편도 247,800원~",economy
ICN,OKA,2023-07-24,9:45,11:55,직항,02시간 10분,"편도 351,400원~",economy
ICN,OKA,2023-07-24,10:45,13:00,직항,02시간 15분,"편도 357,200원~",economy
ICN,OKA,2023-07-24,8:00,10:20,직항,02시간 20분,"편도 450,100원~",economy
ICN,OKA,2023-07-24,18:20,8:45,경유 1,14시간 25분,"편도 462,400원~",economy
ICN,OKA,2023-07-24,8:45,17:20,경유 1,08시간 35분,"편도 462,400원~",economy
ICN,OKA,2023-07-24,8:45,19:50,경유 1,11시간 05분,"편도 462,400원~",economy
ICN,OKA,2023-07-24,8:45,18:25,경유 1,09시간 40분,"편도 462,400원~",economy
ICN,OKA,2023-07-24,8:45,13:55,경유 1,05시간 10분,"편도 462,400원~",economy
ICN,OKA,2023-07-24,8:45,21:40,경유 1,12시간 55분,"편도 462,400원~",economy
ICN,OKA,2023-07-24,8:45,15:45,경유 1,07시간 00분,"편도 462,400원~",economy
ICN,OKA,2023-07-24,12:30,21:40,경유 1,09시간 10분,"편도 462,400원~",economy
ICN,OKA,2023-07-24,12:30,19:50,경유 1,07시간 20분,"편도 462,400원~",economy
ICN,OKA,2023-07-24,12:30,18:25,경유 1,05시간 55분,"편도 462,400원~",economy
ICN,OKA,2023-07-24,12:30,17:20,경유 1,04시간 50분,"편도 462,400원~",economy
ICN,OKA,2023-07-24,8:00,17:20,경유 1,09시간 20분,"편도 462,500원~",economy
ICN,OKA,2023-07-24,8:00,19:50,경유 1,11시간 50분,"편도 462,500원~",economy
ICN,OKA,2023-07-24,8:00,18:25,경유 1,10시간 25분,"편도 462,500원~",economy
ICN,OKA,2023-07-24,8:00,15:45,경유 1,07시간 45분,"편도 462,500원~",economy
ICN,OKA,2023-07-24,8:00,13:55,경유 1,05시간 55분,"편도 462,500원~",economy
ICN,OKA,2023-07-24,8:00,21:40,경유 1,13시간 40분,"편도 462,500원~",economy
ICN,OKA,2023-07-24,18:35,8:45,경유 1,14시간 10분,"편도 462,500원~",economy
ICN,OKA,2023-07-24,14:00,19:50,경유 1,05시간 50분,"편도 462,500원~",economy
ICN,OKA,2023-07-24,14:00,21:40,경유 1,07시간 40분,"편도 462,500원~",economy
ICN,OKA,2023-07-24,8:00,10:20,직항,02시간 20분,"편도 472,800원~",economy
ICN,OKA,2023-07-24,8:45,15:00,경유 1,06시간 15분,"편도 476,500원~",economy
ICN,OKA,2023-07-24,8:45,13:55,경유 1,05시간 10분,"편도 476,500원~",economy
ICN,OKA,2023-07-24,12:30,18:25,경유 1,05시간 55분,"편도 476,500원~",economy
ICN,OKA,2023-07-24,12:30,17:20,경유 1,04시간 50분,"편도 476,500원~",economy
ICN,OKA,2023-07-24,14:05,22:15,경유 1,08시간 10분,"편도 780,400원~",economy
ICN,OKA,2023-07-24,12:00,9:15,경유 1,21시간 15분,"편도 1,456,400원~",economy
ICN,OKA,2023-07-25,13:30,15:45,직항,02시간 15분,"편도 204,800원~",economy
ICN,OKA,2023-07-25,11:20,13:45,직항,02시간 25분,"편도 208,600원~",economy
ICN,OKA,2023-07-25,9:45,11:55,직항,02시간 10분,"편도 250,300원~",economy
ICN,OKA,2023-07-25,10:45,13:00,직항,02시간 15분,"편도 265,800원~",economy
ICN,OKA,2023-07-25,8:00,10:20,직항,02시간 20분,"편도 443,300원~",economy
ICN,OKA,2023-07-25,8:45,13:55,경유 1,05시간 10분,"편도 462,400원~",economy
ICN,OKA,2023-07-25,8:45,21:40,경유 1,12시간 55분,"편도 462,400원~",economy
ICN,OKA,2023-07-25,18:20,8:45,경유 1,14시간 25분,"편도 462,400원~",economy
ICN,OKA,2023-07-25,8:45,15:45,경유 1,07시간 00분,"편도 462,400원~",economy
ICN,OKA,2023-07-25,8:45,17:20,경유 1,08시간 35분,"편도 462,400원~",economy
ICN,OKA,2023-07-25,8:45,19:50,경유 1,11시간 05분,"편도 462,400원~",economy
ICN,OKA,2023-07-25,8:45,18:25,경유 1,09시간 40분,"편도 462,400원~",economy
ICN,OKA,2023-07-25,12:30,17:20,경유 1,04시간 50분,"편도 462,400원~",economy
ICN,OKA,2023-07-25,12:30,18:25,경유 1,05시간 55분,"편도 462,400원~",economy
ICN,OKA,2023-07-25,12:30,19:50,경유 1,07시간 20분,"편도 462,400원~",economy
ICN,OKA,2023-07-25,12:30,21:40,경유 1,09시간 10분,"편도 462,400원~",economy
ICN,OKA,2023-07-25,14:00,19:50,경유 1,05시간 50분,"편도 462,500원~",economy
ICN,OKA,2023-07-25,14:00,21:40,경유 1,07시간 40분,"편도 462,500원~",economy
ICN,OKA,2023-07-25,8:00,21:40,경유 1,13시간 40분,"편도 462,500원~",economy
ICN,OKA,2023-07-25,8:00,13:55,경유 1,05시간 55분,"편도 462,500원~",economy
ICN,OKA,2023-07-25,8:00,15:45,경유 1,07시간 45분,"편도 462,500원~",economy
ICN,OKA,2023-07-25,8:00,18:25,경유 1,10시간 25분,"편도 462,500원~",economy
ICN,OKA,2023-07-25,8:00,19:50,경유 1,11시간 50분,"편도 462,500원~",economy
ICN,OKA,2023-07-25,18:35,8:45,경유 1,14시간 10분,"편도 462,500원~",economy
ICN,OKA,2023-07-25,8:00,17:20,경유 1,09시간 20분,"편도 462,500원~",economy
ICN,OKA,2023-07-25,8:00,10:20,직항,02시간 20분,"편도 472,800원~",economy
ICN,OKA,2023-07-25,9:45,11:55,직항,02시간 10분,"편도 473,300원~",economy
ICN,OKA,2023-07-25,12:30,17:20,경유 1,04시간 50분,"편도 476,500원~",economy
ICN,OKA,2023-07-25,12:30,18:25,경유 1,05시간 55분,"편도 476,500원~",economy
ICN,OKA,2023-07-25,8:45,15:00,경유 1,06시간 15분,"편도 476,500원~",economy
ICN,OKA,2023-07-25,8:45,13:55,경유 1,05시간 10분,"편도 476,500원~",economy
ICN,OKA,2023-07-25,8:00,16:55,경유 1,08시간 55분,"편도 725,200원~",economy
ICN,OKA,2023-07-25,14:05,22:15,경유 1,08시간 10분,"편도 780,400원~",economy
ICN,OKA,2023-07-25,8:00,16:05,경유 1,08시간 05분,"편도 780,400원~",economy
ICN,OKA,2023-07-25,8:00,22:15,경유 1,14시간 15분,"편도 780,400원~",economy
ICN,OKA,2023-07-25,19:45,9:15,경유 1,13시간 30분,"편도 1,456,400원~",economy
ICN,OKA,2023-07-25,12:00,9:15,경유 1,21시간 15분,"편도 1,456,400원~",economy
ICN,OKA,2023-07-26,14:45,17:00,직항,02시간 15분,"편도 247,800원~",economy
ICN,OKA,2023-07-26,11:20,13:45,직항,02시간 25분,"편도 326,400원~",economy
ICN,OKA,2023-07-26,10:45,13:00,직항,02시간 15분,"편도 385,800원~",economy
ICN,OKA,2023-07-26,9:45,11:55,직항,02시간 10분,"편도 423,800원~",economy
ICN,OKA,2023-07-26,8:00,10:20,직항,02시간 20분,"편도 437,100원~",economy
ICN,OKA,2023-07-26,12:30,17:20,경유 1,04시간 50분,"편도 457,100원~",economy
ICN,OKA,2023-07-26,12:30,21:40,경유 1,09시간 10분,"편도 457,100원~",economy
ICN,OKA,2023-07-26,8:45,17:20,경유 1,08시간 35분,"편도 457,100원~",economy
ICN,OKA,2023-07-26,8:45,21:40,경유 1,12시간 55분,"편도 457,100원~",economy
ICN,OKA,2023-07-26,8:00,15:45,경유 1,07시간 45분,"편도 457,200원~",economy
ICN,OKA,2023-07-26,8:00,21:40,경유 1,13시간 40분,"편도 457,200원~",economy
ICN,OKA,2023-07-26,8:00,13:55,경유 1,05시간 55분,"편도 457,200원~",economy
ICN,OKA,2023-07-26,8:00,19:50,경유 1,11시간 50분,"편도 457,200원~",economy
ICN,OKA,2023-07-26,8:00,18:25,경유 1,10시간 25분,"편도 457,200원~",economy
ICN,OKA,2023-07-26,8:00,17:20,경유 1,09시간 20분,"편도 457,200원~",economy
ICN,OKA,2023-07-26,14:00,21:40,경유 1,07시간 40분,"편도 457,200원~",economy
ICN,OKA,2023-07-26,14:00,19:50,경유 1,05시간 50분,"편도 457,200원~",economy
ICN,OKA,2023-07-26,12:30,18:25,경유 1,05시간 55분,"편도 462,400원~",economy
ICN,OKA,2023-07-26,12:30,19:50,경유 1,07시간 20분,"편도 462,400원~",economy
ICN,OKA,2023-07-26,8:45,18:25,경유 1,09시간 40분,"편도 462,400원~",economy
ICN,OKA,2023-07-26,8:45,19:50,경유 1,11시간 05분,"편도 462,400원~",economy
ICN,OKA,2023-07-26,8:45,15:45,경유 1,07시간 00분,"편도 462,400원~",economy
ICN,OKA,2023-07-26,8:45,13:55,경유 1,05시간 10분,"편도 462,400원~",economy
ICN,OKA,2023-07-26,8:00,10:20,직항,02시간 20분,"편도 467,500원~",economy
ICN,OKA,2023-07-26,9:45,11:55,직항,02시간 10분,"편도 468,000원~",economy
ICN,OKA,2023-07-26,8:45,13:55,경유 1,05시간 10분,"편도 471,200원~",economy
ICN,OKA,2023-07-26,12:30,17:20,경유 1,04시간 50분,"편도 471,200원~",economy
ICN,OKA,2023-07-26,12:30,18:25,경유 1,05시간 55분,"편도 476,500원~",economy
ICN,OKA,2023-07-26,8:45,15:00,경유 1,06시간 15분,"편도 476,500원~",economy
ICN,OKA,2023-07-26,8:00,16:55,경유 1,08시간 55분,"편도 710,600원~",economy
ICN,OKA,2023-07-26,8:00,22:15,경유 1,14시간 15분,"편도 780,400원~",economy
ICN,OKA,2023-07-26,8:00,16:05,경유 1,08시간 05분,"편도 780,400원~",economy
ICN,OKA,2023-07-26,14:05,22:15,경유 1,08시간 10분,"편도 780,400원~",economy
ICN,OKA,2023-07-26,12:00,9:15,경유 1,21시간 15분,"편도 1,417,300원~",economy
ICN,OKA,2023-07-26,19:45,9:15,경유 1,13시간 30분,"편도 1,417,300원~",economy
ICN,OKA,2023-07-26,12:55,13:30,경유 1,24시간 35분,"편도 1,431,700원~",economy
ICN,OKA,2023-07-26,16:20,13:30,경유 1,21시간 10분,"편도 1,647,700원~",economy
ICN,OKA,2023-07-27,13:30,15:45,직항,02시간 15분,"편도 315,800원~",economy
ICN,OKA,2023-07-27,9:45,11:55,직항,02시간 10분,"편도 423,800원~",economy
ICN,OKA,2023-07-27,8:00,10:20,직항,02시간 20분,"편도 437,100원~",economy
ICN,OKA,2023-07-27,8:45,19:50,경유 1,11시간 05분,"편도 457,100원~",economy
ICN,OKA,2023-07-27,8:45,18:25,경유 1,09시간 40분,"편도 457,100원~",economy
ICN,OKA,2023-07-27,8:45,17:20,경유 1,08시간 35분,"편도 457,100원~",economy
ICN,OKA,2023-07-27,8:45,15:45,경유 1,07시간 00분,"편도 457,100원~",economy
ICN,OKA,2023-07-27,8:45,13:55,경유 1,05시간 10분,"편도 457,100원~",economy
ICN,OKA,2023-07-27,8:45,21:40,경유 1,12시간 55분,"편도 457,100원~",economy
ICN,OKA,2023-07-27,12:30,18:25,경유 1,05시간 55분,"편도 457,100원~",economy
ICN,OKA,2023-07-27,12:30,17:20,경유 1,04시간 50분,"편도 457,100원~",economy
ICN,OKA,2023-07-27,12:30,21:40,경유 1,09시간 10분,"편도 457,100원~",economy
ICN,OKA,2023-07-27,12:30,19:50,경유 1,07시간 20분,"편도 457,100원~",economy
ICN,OKA,2023-07-27,14:00,19:50,경유 1,05시간 50분,"편도 457,200원~",economy
ICN,OKA,2023-07-27,14:00,21:40,경유 1,07시간 40분,"편도 457,200원~",economy
ICN,OKA,2023-07-27,8:00,13:55,경유 1,05시간 55분,"편도 457,200원~",economy
ICN,OKA,2023-07-27,8:00,15:45,경유 1,07시간 45분,"편도 457,200원~",economy
ICN,OKA,2023-07-27,8:00,21:40,경유 1,13시간 40분,"편도 457,200원~",economy
ICN,OKA,2023-07-27,8:00,18:25,경유 1,10시간 25분,"편도 457,200원~",economy
ICN,OKA,2023-07-27,8:00,19:50,경유 1,11시간 50분,"편도 457,200원~",economy
ICN,OKA,2023-07-27,8:00,17:20,경유 1,09시간 20분,"편도 457,200원~",economy
ICN,OKA,2023-07-27,10:45,13:00,직항,02시간 15분,"편도 457,800원~",economy
ICN,OKA,2023-07-27,9:45,11:55,직항,02시간 10분,"편도 468,000원~",economy
ICN,OKA,2023-07-27,12:30,18:25,경유 1,05시간 55분,"편도 471,200원~",economy
ICN,OKA,2023-07-27,8:45,13:55,경유 1,05시간 10분,"편도 471,200원~",economy
ICN,OKA,2023-07-27,12:30,17:20,경유 1,04시간 50분,"편도 471,200원~",economy
ICN,OKA,2023-07-27,8:45,15:00,경유 1,06시간 15분,"편도 476,500원~",economy
ICN,OKA,2023-07-27,18:20,8:45,경유 1,14시간 25분,"편도 611,300원~",economy
ICN,OKA,2023-07-27,8:00,16:55,경유 1,08시간 55분,"편도 710,600원~",economy
ICN,OKA,2023-07-27,8:00,16:05,경유 1,08시간 05분,"편도 780,400원~",economy
ICN,OKA,2023-07-27,8:00,22:15,경유 1,14시간 15분,"편도 780,400원~",economy
ICN,OKA,2023-07-27,14:05,22:15,경유 1,08시간 10분,"편도 780,400원~",economy
ICN,OKA,2023-07-27,16:20,13:30,경유 1,21시간 10분,"편도 1,366,700원~",economy
ICN,OKA,2023-07-27,12:00,9:15,경유 1,21시간 15분,"편도 1,417,300원~",economy
ICN,OKA,2023-07-27,19:45,9:15,경유 1,13시간 30분,"편도 1,417,300원~",economy
ICN,OKA,2023-07-27,12:55,13:30,경유 1,24시간 35분,"편도 1,431,700원~",economy
ICN,OKA,2023-07-28,13:30,15:45,직항,02시간 15분,"편도 315,800원~",economy
ICN,OKA,2023-07-28,14:45,17:00,직항,02시간 15분,"편도 325,800원~",economy
ICN,OKA,2023-07-28,9:45,11:55,직항,02시간 10분,"편도 367,900원~",economy
ICN,OKA,2023-07-28,8:45,17:20,경유 1,08시간 35분,"편도 457,100원~",economy
ICN,OKA,2023-07-28,12:30,21:40,경유 1,09시간 10분,"편도 457,100원~",economy
ICN,OKA,2023-07-28,12:30,17:20,경유 1,04시간 50분,"편도 457,100원~",economy
ICN,OKA,2023-07-28,14:00,21:40,경유 1,07시간 40분,"편도 457,200원~",economy
ICN,OKA,2023-07-28,14:00,19:50,경유 1,05시간 50분,"편도 457,200원~",economy
ICN,OKA,2023-07-28,8:00,17:20,경유 1,09시간 20분,"편도 457,200원~",economy
ICN,OKA,2023-07-28,8:00,18:25,경유 1,10시간 25분,"편도 457,200원~",economy
ICN,OKA,2023-07-28,8:00,19:50,경유 1,11시간 50분,"편도 457,200원~",economy
ICN,OKA,2023-07-28,8:00,15:45,경유 1,07시간 45분,"편도 457,200원~",economy
ICN,OKA,2023-07-28,10:45,13:00,직항,02시간 15분,"편도 457,800원~",economy
ICN,OKA,2023-07-28,8:45,19:50,경유 1,11시간 05분,"편도 462,400원~",economy
ICN,OKA,2023-07-28,8:45,18:25,경유 1,09시간 40분,"편도 462,400원~",economy
ICN,OKA,2023-07-28,8:45,15:45,경유 1,07시간 00분,"편도 462,400원~",economy
ICN,OKA,2023-07-28,12:30,19:50,경유 1,07시간 20분,"편도 462,400원~",economy
ICN,OKA,2023-07-28,8:45,21:40,경유 1,12시간 55분,"편도 462,400원~",economy
ICN,OKA,2023-07-28,12:30,18:25,경유 1,05시간 55분,"편도 462,400원~",economy
ICN,OKA,2023-07-28,8:00,21:40,경유 1,13시간 40분,"편도 462,500원~",economy
ICN,OKA,2023-07-28,9:45,11:55,직항,02시간 10분,"편도 468,000원~",economy
ICN,OKA,2023-07-28,8:45,13:55,경유 1,05시간 10분,"편도 471,200원~",economy
ICN,OKA,2023-07-28,12:30,17:20,경유 1,04시간 50분,"편도 471,200원~",economy
ICN,OKA,2023-07-28,12:30,18:25,경유 1,05시간 55분,"편도 476,500원~",economy
ICN,OKA,2023-07-28,8:45,15:00,경유 1,06시간 15분,"편도 476,500원~",economy
ICN,OKA,2023-07-28,8:00,16:55,경유 1,08시간 55분,"편도 628,600원~",economy
ICN,OKA,2023-07-28,8:45,13:55,경유 1,05시간 10분,"편도 648,600원~",economy
ICN,OKA,2023-07-28,14:05,22:15,경유 1,08시간 10분,"편도 780,400원~",economy
ICN,OKA,2023-07-28,8:00,16:05,경유 1,08시간 05분,"편도 780,400원~",economy
ICN,OKA,2023-07-28,12:00,9:15,경유 1,21시간 15분,"편도 1,417,300원~",economy
ICN,OKA,2023-07-28,12:55,13:30,경유 1,24시간 35분,"편도 1,431,700원~",economy
ICN,OKA,2023-07-28,16:20,13:30,경유 1,21시간 10분,"편도 1,431,700원~",economy
ICN,OKA,2023-07-29,13:30,15:45,직항,02시간 15분,"편도 421,200원~",economy
ICN,OKA,2023-07-29,11:20,13:45,직항,02시간 25분,"편도 421,400원~",economy
ICN,OKA,2023-07-29,9:45,11:55,직항,02시간 10분,"편도 434,500원~",economy
ICN,OKA,2023-07-29,8:00,10:20,직항,02시간 20분,"편도 437,100원~",economy
ICN,OKA,2023-07-29,8:45,17:20,경유 1,08시간 35분,"편도 457,100원~",economy
ICN,OKA,2023-07-29,12:30,17:20,경유 1,04시간 50분,"편도 457,100원~",economy
ICN,OKA,2023-07-29,12:30,21:40,경유 1,09시간 10분,"편도 457,100원~",economy
ICN,OKA,2023-07-29,8:45,21:40,경유 1,12시간 55분,"편도 457,100원~",economy
ICN,OKA,2023-07-29,14:00,21:40,경유 1,07시간 40분,"편도 457,200원~",economy
ICN,OKA,2023-07-29,14:00,19:50,경유 1,05시간 50분,"편도 457,200원~",economy
ICN,OKA,2023-07-29,8:45,18:25,경유 1,09시간 40분,"편도 462,400원~",economy
ICN,OKA,2023-07-29,8:45,19:50,경유 1,11시간 05분,"편도 462,400원~",economy
ICN,OKA,2023-07-29,12:30,18:25,경유 1,05시간 55분,"편도 462,400원~",economy
ICN,OKA,2023-07-29,12:30,19:50,경유 1,07시간 20분,"편도 462,400원~",economy
ICN,OKA,2023-07-29,8:45,15:45,경유 1,07시간 00분,"편도 462,400원~",economy
ICN,OKA,2023-07-29,8:45,13:55,경유 1,05시간 10분,"편도 462,400원~",economy
ICN,OKA,2023-07-29,18:35,8:45,경유 1,14시간 10분,"편도 462,500원~",economy
ICN,OKA,2023-07-30,14:45,17:00,직항,02시간 15분,"편도 295,800원~",economy
ICN,OKA,2023-07-30,13:30,15:45,직항,02시간 15분,"편도 315,800원~",economy
ICN,OKA,2023-07-30,11:20,13:45,직항,02시간 25분,"편도 326,400원~",economy
ICN,OKA,2023-07-30,10:45,13:00,직항,02시간 15분,"편도 425,800원~",economy
ICN,OKA,2023-07-30,9:45,11:55,직항,02시간 10분,"편도 434,500원~",economy
ICN,OKA,2023-07-30,8:45,17:20,경유 1,08시간 35분,"편도 457,100원~",economy
ICN,OKA,2023-07-30,18:20,8:45,경유 1,14시간 25분,"편도 457,100원~",economy
ICN,OKA,2023-07-30,8:45,15:45,경유 1,07시간 00분,"편도 457,100원~",economy
ICN,OKA,2023-07-30,12:30,21:40,경유 1,09시간 10분,"편도 457,100원~",economy
ICN,OKA,2023-07-30,8:45,21:40,경유 1,12시간 55분,"편도 457,100원~",economy
ICN,OKA,2023-07-30,12:30,17:20,경유 1,04시간 50분,"편도 457,100원~",economy
ICN,OKA,2023-07-30,8:00,17:20,경유 1,09시간 20분,"편도 457,200원~",economy
ICN,OKA,2023-07-30,8:00,18:25,경유 1,10시간 25분,"편도 457,200원~",economy
ICN,OKA,2023-07-30,8:00,19:50,경유 1,11시간 50분,"편도 457,200원~",economy
ICN,OKA,2023-07-30,8:00,21:40,경유 1,13시간 40분,"편도 457,200원~",economy
ICN,OKA,2023-07-30,18:35,8:45,경유 1,14시간 10분,"편도 457,200원~",economy
ICN,OKA,2023-07-30,18:35,10:15,경유 1,15시간 40분,"편도 457,200원~",economy
ICN,OKA,2023-07-30,8:00,13:55,경유 1,05시간 55분,"편도 457,200원~",economy
ICN,OKA,2023-07-30,8:00,15:45,경유 1,07시간 45분,"편도 457,200원~",economy
ICN,OKA,2023-07-30,8:45,19:50,경유 1,11시간 05분,"편도 462,400원~",economy
ICN,OKA,2023-07-30,8:45,18:25,경유 1,09시간 40분,"편도 462,400원~",economy
ICN,OKA,2023-07-30,8:45,13:55,경유 1,05시간 10분,"편도 462,400원~",economy
ICN,OKA,2023-07-30,12:30,19:50,경유 1,07시간 20분,"편도 462,400원~",economy
ICN,OKA,2023-07-30,12:30,18:25,경유 1,05시간 55분,"편도 462,400원~",economy
ICN,OKA,2023-07-30,8:45,14:40,경유 1,05시간 55분,"편도 464,900원~",economy
ICN,OKA,2023-07-30,12:30,17:35,경유 1,05시간 05분,"편도 464,900원~",economy
ICN,OKA,2023-07-30,12:30,18:55,경유 1,06시간 25분,"편도 464,900원~",economy
ICN,OKA,2023-07-30,12:30,18:25,경유 1,05시간 55분,"편도 471,200원~",economy
ICN,OKA,2023-07-30,12:30,19:50,경유 1,07시간 20분,"편도 471,200원~",economy
ICN,OKA,2023-07-30,8:45,13:55,경유 1,05시간 10분,"편도 471,200원~",economy
ICN,OKA,2023-07-30,8:45,15:45,경유 1,07시간 00분,"편도 471,200원~",economy
ICN,OKA,2023-07-30,12:30,17:20,경유 1,04시간 50분,"편도 471,200원~",economy
ICN,OKA,2023-07-30,8:45,17:20,경유 1,08시간 35분,"편도 471,200원~",economy
ICN,OKA,2023-07-30,8:45,15:00,경유 1,06시간 15분,"편도 471,200원~",economy
ICN,OKA,2023-07-30,8:45,15:00,경유 1,06시간 15분,"편도 657,500원~",economy
ICN,OKA,2023-07-30,12:55,13:30,경유 1,24시간 35분,"편도 686,600원~",economy
ICN,OKA,2023-07-30,16:20,13:30,경유 1,21시간 10분,"편도 686,600원~",economy
ICN,OKA,2023-07-30,8:00,16:55,경유 1,08시간 55분,"편도 753,600원~",economy
ICN,OKA,2023-07-30,19:20,11:05,경유 1,15시간 45분,"편도 753,600원~",economy
ICN,OKA,2023-07-30,14:05,22:15,경유 1,08시간 10분,"편도 763,800원~",economy
ICN,OKA,2023-07-30,8:00,16:05,경유 1,08시간 05분,"편도 763,800원~",economy
ICN,OKA,2023-07-30,8:00,22:15,경유 1,14시간 15분,"편도 763,800원~",economy
ICN,OKA,2023-07-30,14:05,22:15,경유 1,08시간 10분,"편도 819,000원~",economy
ICN,OKA,2023-07-30,16:00,21:15,경유 1,05시간 15분,"편도 838,700원~",economy
ICN,OKA,2023-07-31,11:20,13:45,직항,02시간 25분,"편도 227,400원~",economy
ICN,OKA,2023-07-31,13:30,15:45,직항,02시간 15분,"편도 250,800원~",economy
ICN,OKA,2023-07-31,14:45,17:00,직항,02시간 15분,"편도 265,800원~",economy
ICN,OKA,2023-07-31,10:45,13:00,직항,02시간 15분,"편도 325,800원~",economy
ICN,OKA,2023-07-31,9:45,11:55,직항,02시간 10분,"편도 367,900원~",economy
ICN,OKA,2023-07-31,8:00,10:20,직항,02시간 20분,"편도 437,100원~",economy
ICN,OKA,2023-07-31,8:45,17:20,경유 1,08시간 35분,"편도 457,100원~",economy
ICN,OKA,2023-07-31,8:45,15:45,경유 1,07시간 00분,"편도 457,100원~",economy
ICN,OKA,2023-07-31,12:30,17:20,경유 1,04시간 50분,"편도 457,100원~",economy
ICN,OKA,2023-07-31,12:30,21:40,경유 1,09시간 10분,"편도 457,100원~",economy
ICN,OKA,2023-07-31,8:45,21:40,경유 1,12시간 55분,"편도 457,100원~",economy
ICN,OKA,2023-07-31,14:00,21:40,경유 1,07시간 40분,"편도 457,200원~",economy
ICN,OKA,2023-07-31,8:00,17:20,경유 1,09시간 20분,"편도 457,200원~",economy
ICN,OKA,2023-07-31,14:00,19:50,경유 1,05시간 50분,"편도 457,200원~",economy
ICN,OKA,2023-07-31,8:00,19:50,경유 1,11시간 50분,"편도 457,200원~",economy
ICN,OKA,2023-07-31,8:00,18:25,경유 1,10시간 25분,"편도 457,200원~",economy
ICN,OKA,2023-07-31,8:00,21:40,경유 1,13시간 40분,"편도 457,200원~",economy
ICN,OKA,2023-07-31,8:00,15:45,경유 1,07시간 45분,"편도 457,200원~",economy
ICN,OKA,2023-07-31,8:00,13:55,경유 1,05시간 55분,"편도 457,200원~",economy
ICN,OKA,2023-07-31,8:45,18:25,경유 1,09시간 40분,"편도 462,400원~",economy
ICN,OKA,2023-07-31,8:45,19:50,경유 1,11시간 05분,"편도 462,400원~",economy
ICN,OKA,2023-07-31,8:45,13:55,경유 1,05시간 10분,"편도 462,400원~",economy
ICN,OKA,2023-07-31,12:30,18:25,경유 1,05시간 55분,"편도 462,400원~",economy
ICN,OKA,2023-07-31,12:30,19:50,경유 1,07시간 20분,"편도 462,400원~",economy
ICN,OKA,2023-07-31,12:30,18:55,경유 1,06시간 25분,"편도 464,900원~",economy
ICN,OKA,2023-07-31,8:45,14:40,경유 1,05시간 55분,"편도 464,900원~",economy
ICN,OKA,2023-07-31,12:30,17:35,경유 1,05시간 05분,"편도 464,900원~",economy
ICN,OKA,2023-07-31,8:00,10:20,직항,02시간 20분,"편도 467,500원~",economy
ICN,OKA,2023-07-31,9:45,11:55,직항,02시간 10분,"편도 468,000원~",economy
ICN,OKA,2023-07-31,12:30,18:25,경유 1,05시간 55분,"편도 471,200원~",economy
ICN,OKA,2023-07-31,12:30,17:20,경유 1,04시간 50분,"편도 471,200원~",economy
ICN,OKA,2023-07-31,8:45,13:55,경유 1,05시간 10분,"편도 471,200원~",economy
ICN,OKA,2023-07-31,8:45,15:00,경유 1,06시간 15분,"편도 471,200원~",economy
ICN,OKA,2023-07-31,8:45,17:20,경유 1,08시간 35분,"편도 471,200원~",economy
ICN,OKA,2023-07-31,12:30,19:50,경유 1,07시간 20분,"편도 471,200원~",economy
ICN,OKA,2023-07-31,8:45,15:45,경유 1,07시간 00분,"편도 471,200원~",economy
ICN,OKA,2023-07-31,12:30,21:40,경유 1,09시간 10분,"편도 471,200원~",economy
ICN,OKA,2023-07-31,18:20,8:45,경유 1,14시간 25분,"편도 636,500원~",economy
ICN,OKA,2023-07-31,8:45,15:00,경유 1,06시간 15분,"편도 660,100원~",economy
ICN,OKA,2023-07-31,8:00,16:55,경유 1,08시간 55분,"편도 753,600원~",economy
ICN,OKA,2023-07-31,12:55,13:30,경유 1,24시간 35분,"편도 761,600원~",economy
ICN,OKA,2023-07-31,14:05,22:15,경유 1,08시간 10분,"편도 763,800원~",economy
ICN,OKA,2023-07-31,8:00,16:05,경유 1,08시간 05분,"편도 763,800원~",economy
ICN,OKA,2023-07-31,8:00,22:15,경유 1,14시간 15분,"편도 763,800원~",economy
ICN,OKA,2023-07-31,16:20,13:30,경유 1,21시간 10분,"편도 794,600원~",economy
ICN,OKA,2023-07-31,14:05,22:15,경유 1,08시간 10분,"편도 809,600원~",economy
ICN,OKA,2023-07-31,8:00,16:00,경유 1,08시간 00분,"편도 821,200원~",economy
ICN,OKA,2023-07-31,8:00,16:05,경유 1,08시간 05분,"편도 824,300원~",economy
ICN,OKA,2023-07-31,8:00,15:40,경유 1,07시간 40분,"편도 824,300원~",economy
ICN,OKA,2023-07-31,8:00,15:35,경유 1,07시간 35분,"편도 825,200원~",economy
ICN,OKA,2023-07-31,14:05,22:15,경유 1,08시간 10분,"편도 825,200원~",economy
ICN,OKA,2023-07-31,16:00,21:15,경유 1,05시간 15분,"편도 838,700원~",economy
ICN,OKA,2023-07-31,8:15,14:25,경유 1,06시간 10분,"편도 908,600원~",economy
ICN,OKA,2023-07-31,8:15,16:45,경유 1,08시간 30분,"편도 908,600원~",economy
ICN,OKA,2023-07-31,8:15,14:35,경유 1,06시간 20분,"편도 908,600원~",economy
ICN,OKA,2023-07-31,19:45,9:15,경유 1,13시간 30분,"편도 1,417,300원~",economy
ICN,OKA,2023-07-31,12:00,9:15,경유 1,21시간 15분,"편도 1,417,300원~",economy
ICN,OKA,2023-08-01,11:20,13:45,직항,02시간 25분,"편도 170,500원~",economy
