출발지,도착지,날짜,출발시간,도착시간,항공편,총 소요 시간,가격,좌석등급
ICN,HND,2023-07-29,20:30,22:50,직항,02시간 20분,"편도 411,200원~",economy
ICN,HND,2023-07-29,15:20,22:30,경유 1,07시간 10분,"편도 436,400원~",economy
ICN,HND,2023-07-29,20:30,22:50,직항,02시간 20분,"편도 438,400원~",economy
ICN,HND,2023-07-29,16:00,22:00,경유 1,06시간 00분,"편도 439,700원~",economy
ICN,HND,2023-07-29,15:20,22:25,경유 1,07시간 05분,"편도 440,400원~",economy
ICN,HND,2023-07-29,15:20,22:15,경유 1,06시간 55분,"편도 440,400원~",economy
ICN,HND,2023-07-29,18:55,11:40,경유 1,16시간 45분,"편도 444,900원~",economy
ICN,HND,2023-07-29,18:55,16:15,경유 1,21시간 20분,"편도 445,800원~",economy
ICN,HND,2023-07-29,08:45,15:50,경유 1,07시간 05분,"편도 447,900원~",economy
ICN,HND,2023-07-29,08:45,14:40,경유 1,05시간 55분,"편도 447,900원~",economy
ICN,HND,2023-07-29,12:30,17:50,경유 1,05시간 20분,"편도 447,900원~",economy
ICN,HND,2023-07-29,12:30,19:20,경유 1,06시간 50분,"편도 447,900원~",economy
ICN,HND,2023-07-29,12:30,18:40,경유 1,06시간 10분,"편도 447,900원~",economy
ICN,HND,2023-07-29,14:00,19:50,경유 1,05시간 50분,"편도 448,200원~",economy
ICN,HND,2023-07-29,14:00,19:20,경유 1,05시간 20분,"편도 448,200원~",economy
ICN,HND,2023-07-29,14:00,20:45,경유 1,06시간 45분,"편도 448,200원~",economy
ICN,HND,2023-07-29,14:00,19:35,경유 1,05시간 35분,"편도 448,200원~",economy
ICN,HND,2023-07-29,14:00,21:00,경유 1,07시간 00분,"편도 448,200원~",economy
ICN,HND,2023-07-29,14:00,21:45,경유 1,07시간 45분,"편도 462,000원~",economy
ICN,HND,2023-07-29,14:00,20:45,경유 1,06시간 45분,"편도 462,000원~",economy
ICN,HND,2023-07-29,14:00,19:20,경유 1,05시간 20분,"편도 462,000원~",economy
ICN,HND,2023-07-29,14:00,19:50,경유 1,05시간 50분,"편도 462,000원~",economy
ICN,HND,2023-07-29,14:00,22:45,경유 1,08시간 45분,"편도 462,000원~",economy
ICN,HND,2023-07-29,18:35,08:40,경유 1,14시간 05분,"편도 462,000원~",economy
ICN,HND,2023-07-29,11:00,14:15,경유 1,27시간 15분,"편도 1,273,300원~",economy
ICN,HND,2023-07-29,16:45,14:15,경유 1,21시간 30분,"편도 1,273,300원~",economy
ICN,HND,2023-07-30,20:30,22:50,직항,02시간 20분,"편도 390,100원~",economy
ICN,HND,2023-07-30,14:05,21:30,경유 1,07시간 25분,"편도 429,800원~",economy
ICN,HND,2023-07-30,14:05,20:40,경유 1,06시간 35분,"편도 429,800원~",economy
ICN,HND,2023-07-30,16:00,22:00,경유 1,06시간 00분,"편도 430,700원~",economy
ICN,HND,2023-07-30,14:05,22:25,경유 1,08시간 20분,"편도 430,700원~",economy
ICN,HND,2023-07-30,14:05,16:15,경유 1,26시간 10분,"편도 430,700원~",economy
ICN,HND,2023-07-30,14:05,07:45,경유 1,17시간 40분,"편도 430,700원~",economy
ICN,HND,2023-07-30,18:55,11:40,경유 1,16시간 45분,"편도 435,800원~",economy
ICN,HND,2023-07-30,19:05,08:50,경유 1,13시간 45분,"편도 436,700원~",economy
ICN,HND,2023-07-30,10:40,08:50,경유 1,22시간 10분,"편도 436,700원~",economy
ICN,HND,2023-07-30,19:05,22:00,경유 1,26시간 55분,"편도 436,700원~",economy
ICN,HND,2023-07-30,10:40,22:00,경유 1,11시간 20분,"편도 436,700원~",economy
ICN,HND,2023-07-30,18:55,16:15,경유 1,21시간 20분,"편도 436,700원~",economy
ICN,HND,2023-07-30,12:30,17:50,경유 1,05시간 20분,"편도 438,200원~",economy
ICN,HND,2023-07-30,12:30,18:40,경유 1,06시간 10분,"편도 438,200원~",economy
ICN,HND,2023-07-30,12:30,19:20,경유 1,06시간 50분,"편도 438,200원~",economy
ICN,HND,2023-07-30,20:55,01:00,경유 1,28시간 05분,"편도 588,600원~",economy
ICN,HND,2023-07-30,14:05,19:55,경유 1,05시간 50분,"편도 671,800원~",economy
ICN,HND,2023-07-30,14:05,18:50,경유 1,04시간 45분,"편도 671,800원~",economy
ICN,HND,2023-07-30,06:45,01:00,경유 1,18시간 15분,"편도 737,600원~",economy
ICN,HND,2023-07-30,12:55,13:30,경유 1,24시간 35분,"편도 1,092,100원~",economy
ICN,HND,2023-07-30,16:20,13:30,경유 1,21시간 10분,"편도 1,131,100원~",economy
ICN,HND,2023-07-30,11:00,14:15,경유 1,27시간 15분,"편도 1,273,300원~",economy
ICN,HND,2023-07-30,12:55,21:20,경유 1,08시간 25분,"편도 1,730,200원~",economy
ICN,HND,2023-07-30,13:05,21:30,경유 1,08시간 25분,"편도 1,856,000원~",economy
ICN,HND,2023-07-30,16:20,21:20,경유 1,29시간 00분,"편도 1,925,100원~",economy
ICN,HND,2023-07-30,16:45,14:15,경유 1,21시간 30분,"편도 1,945,000원~",economy
ICN,HND,2023-07-31,20:30,22:50,직항,02시간 20분,"편도 358,700원~",economy
ICN,HND,2023-07-31,15:20,22:30,경유 1,07시간 10분,"편도 427,300원~",economy
ICN,HND,2023-07-31,20:30,22:50,직항,02시간 20분,"편도 429,300원~",economy
ICN,HND,2023-07-31,08:00,20:40,경유 1,12시간 40분,"편도 429,800원~",economy
ICN,HND,2023-07-31,08:00,19:45,경유 1,11시간 45분,"편도 429,800원~",economy
ICN,HND,2023-07-31,08:00,15:45,경유 1,07시간 45분,"편도 429,800원~",economy
ICN,HND,2023-07-31,08:00,18:20,경유 1,10시간 20분,"편도 429,800원~",economy
ICN,HND,2023-07-31,08:00,17:50,경유 1,09시간 50분,"편도 429,800원~",economy
ICN,HND,2023-07-31,08:00,16:40,경유 1,08시간 40분,"편도 429,800원~",economy
ICN,HND,2023-07-31,14:05,20:40,경유 1,06시간 35분,"편도 429,800원~",economy
ICN,HND,2023-07-31,14:05,21:30,경유 1,07시간 25분,"편도 429,800원~",economy
ICN,HND,2023-07-31,08:00,14:40,경유 1,06시간 40분,"편도 429,800원~",economy
ICN,HND,2023-07-31,09:35,16:15,경유 1,06시간 40분,"편도 430,400원~",economy
ICN,HND,2023-07-31,09:35,16:40,경유 1,07시간 05분,"편도 430,400원~",economy
ICN,HND,2023-07-31,16:00,22:00,경유 1,06시간 00분,"편도 430,700원~",economy
ICN,HND,2023-07-31,14:05,22:25,경유 1,08시간 20분,"편도 430,700원~",economy
ICN,HND,2023-07-31,08:00,07:45,경유 1,23시간 45분,"편도 430,700원~",economy
ICN,HND,2023-07-31,19:20,07:45,경유 1,12시간 25분,"편도 430,700원~",economy
ICN,HND,2023-07-31,08:00,22:25,경유 1,14시간 25분,"편도 430,700원~",economy
ICN,HND,2023-07-31,08:00,16:15,경유 1,08시간 15분,"편도 430,700원~",economy
ICN,HND,2023-07-31,14:05,16:15,경유 1,26시간 10분,"편도 430,700원~",economy
ICN,HND,2023-07-31,15:20,22:15,경유 1,06시간 55분,"편도 431,300원~",economy
ICN,HND,2023-07-31,09:35,16:15,경유 1,06시간 40분,"편도 431,300원~",economy
ICN,HND,2023-07-31,15:20,22:25,경유 1,07시간 05분,"편도 431,300원~",economy
ICN,HND,2023-07-31,08:00,22:30,경유 1,14시간 30분,"편도 433,200원~",economy
ICN,HND,2023-07-31,08:00,08:15,경유 1,24시간 15분,"편도 433,200원~",economy
ICN,HND,2023-07-31,18:55,09:40,경유 1,14시간 45분,"편도 435,800원~",economy
ICN,HND,2023-07-31,18:55,08:40,경유 1,13시간 45분,"편도 435,800원~",economy
ICN,HND,2023-07-31,18:55,08:15,경유 1,13시간 20분,"편도 435,800원~",economy
ICN,HND,2023-07-31,09:35,20:40,경유 1,11시간 05분,"편도 435,800원~",economy
ICN,HND,2023-07-31,09:35,19:45,경유 1,10시간 10분,"편도 435,800원~",economy
ICN,HND,2023-07-31,09:35,21:30,경유 1,11시간 55분,"편도 435,800원~",economy
ICN,HND,2023-07-31,09:35,16:40,경유 1,07시간 05분,"편도 435,800원~",economy
ICN,HND,2023-07-31,09:35,18:20,경유 1,08시간 45분,"편도 435,800원~",economy
ICN,HND,2023-07-31,09:35,17:50,경유 1,08시간 15분,"편도 435,800원~",economy
ICN,HND,2023-07-31,18:55,10:40,경유 1,15시간 45분,"편도 435,800원~",economy
ICN,HND,2023-07-31,08:00,20:15,경유 1,12시간 15분,"편도 436,300원~",economy
ICN,HND,2023-07-31,08:00,18:15,경유 1,10시간 15분,"편도 436,300원~",economy
ICN,HND,2023-07-31,08:00,19:15,경유 1,11시간 15분,"편도 436,300원~",economy
ICN,HND,2023-07-31,19:20,08:15,경유 1,12시간 55분,"편도 436,300원~",economy
ICN,HND,2023-07-31,08:00,16:15,경유 1,08시간 15분,"편도 436,300원~",economy
ICN,HND,2023-07-31,08:00,17:15,경유 1,09시간 15분,"편도 436,300원~",economy
ICN,HND,2023-07-31,18:55,16:15,경유 1,21시간 20분,"편도 436,700원~",economy
ICN,HND,2023-07-31,09:35,22:25,경유 1,12시간 50분,"편도 436,700원~",economy
ICN,HND,2023-07-31,09:35,16:15,경유 1,06시간 40분,"편도 436,700원~",economy
ICN,HND,2023-07-31,18:55,07:45,경유 1,12시간 50분,"편도 436,700원~",economy
ICN,HND,2023-07-31,10:40,22:00,경유 1,11시간 20분,"편도 436,700원~",economy
ICN,HND,2023-07-31,10:40,08:50,경유 1,22시간 10분,"편도 436,700원~",economy
ICN,HND,2023-07-31,15:20,07:45,경유 1,16시간 25분,"편도 436,700원~",economy
ICN,HND,2023-07-31,19:05,08:50,경유 1,13시간 45분,"편도 436,700원~",economy
ICN,HND,2023-07-31,19:05,22:00,경유 1,26시간 55분,"편도 436,700원~",economy
ICN,HND,2023-07-31,15:20,22:25,경유 1,07시간 05분,"편도 436,700원~",economy
ICN,HND,2023-07-31,19:20,17:15,경유 1,21시간 55분,"편도 437,200원~",economy
ICN,HND,2023-07-31,08:00,15:35,경유 1,07시간 35분,"편도 437,200원~",economy
ICN,HND,2023-07-31,08:00,12:15,경유 1,04시간 15분,"편도 437,200원~",economy
ICN,HND,2023-07-31,08:00,17:15,경유 1,09시간 15분,"편도 437,200원~",economy
ICN,HND,2023-07-31,08:00,18:50,경유 1,10시간 50분,"편도 437,200원~",economy
ICN,HND,2023-07-31,08:45,14:40,경유 1,05시간 55분,"편도 438,200원~",economy
ICN,HND,2023-07-31,08:45,15:50,경유 1,07시간 05분,"편도 438,200원~",economy
ICN,HND,2023-07-31,12:30,19:50,경유 1,07시간 20분,"편도 438,200원~",economy
ICN,HND,2023-07-31,12:30,18:40,경유 1,06시간 10분,"편도 438,200원~",economy
ICN,HND,2023-07-31,12:30,19:20,경유 1,06시간 50분,"편도 438,200원~",economy
ICN,HND,2023-07-31,12:30,17:50,경유 1,05시간 20분,"편도 438,200원~",economy
ICN,HND,2023-07-31,08:00,13:25,경유 1,05시간 25분,"편도 438,400원~",economy
ICN,HND,2023-07-31,08:00,14:55,경유 1,06시간 55분,"편도 438,400원~",economy
ICN,HND,2023-07-31,08:00,14:05,경유 1,06시간 05분,"편도 438,400원~",economy
ICN,HND,2023-07-31,08:00,14:40,경유 1,06시간 40분,"편도 438,400원~",economy
ICN,HND,2023-07-31,08:00,13:45,경유 1,05시간 45분,"편도 438,400원~",economy
ICN,HND,2023-07-31,14:00,19:50,경유 1,05시간 50분,"편도 438,400원~",economy
ICN,HND,2023-07-31,14:00,19:20,경유 1,05시간 20분,"편도 438,400원~",economy
ICN,HND,2023-07-31,14:00,19:35,경유 1,05시간 35분,"편도 438,400원~",economy
ICN,HND,2023-07-31,14:00,20:15,경유 1,06시간 15분,"편도 438,400원~",economy
ICN,HND,2023-07-31,14:00,21:00,경유 1,07시간 00분,"편도 438,400원~",economy
ICN,HND,2023-07-31,15:20,16:15,경유 1,24시간 55분,"편도 445,800원~",economy
ICN,HND,2023-07-31,08:00,07:55,경유 1,23시간 55분,"편도 446,300원~",economy
ICN,HND,2023-07-31,08:00,13:45,경유 1,05시간 45분,"편도 451,900원~",economy
ICN,HND,2023-07-31,12:30,18:00,경유 1,05시간 30분,"편도 452,700원~",economy
ICN,HND,2023-07-31,12:30,17:45,경유 1,05시간 15분,"편도 452,700원~",economy
ICN,HND,2023-07-31,12:30,19:35,경유 1,07시간 05분,"편도 452,700원~",economy
ICN,HND,2023-07-31,12:30,19:00,경유 1,06시간 30분,"편도 452,700원~",economy
ICN,HND,2023-07-31,12:30,21:00,경유 1,08시간 30분,"편도 452,700원~",economy
ICN,HND,2023-07-31,12:30,20:15,경유 1,07시간 45분,"편도 452,700원~",economy
ICN,HND,2023-07-31,12:30,21:25,경유 1,08시간 55분,"편도 452,700원~",economy
ICN,HND,2023-07-31,20:55,01:00,경유 1,28시간 05분,"편도 489,600원~",economy
ICN,HND,2023-07-31,11:40,01:00,경유 1,13시간 20분,"편도 548,600원~",economy
ICN,HND,2023-07-31,06:45,01:00,경유 1,18시간 15분,"편도 548,600원~",economy
ICN,HND,2023-07-31,08:00,12:15,경유 1,04시간 15분,"편도 662,400원~",economy
ICN,HND,2023-07-31,14:05,19:55,경유 1,05시간 50분,"편도 662,400원~",economy
ICN,HND,2023-07-31,14:05,18:50,경유 1,04시간 45분,"편도 662,400원~",economy
ICN,HND,2023-07-31,11:00,14:15,경유 1,27시간 15분,"편도 1,260,800원~",economy
ICN,HND,2023-07-31,16:45,14:15,경유 1,21시간 30분,"편도 1,368,400원~",economy
ICN,HND,2023-07-31,12:55,21:20,경유 1,08시간 25분,"편도 1,730,200원~",economy
ICN,HND,2023-07-31,12:55,13:30,경유 1,24시간 35분,"편도 1,730,200원~",economy
ICN,HND,2023-07-31,16:20,21:20,경유 1,29시간 00분,"편도 1,769,200원~",economy
ICN,HND,2023-07-31,16:20,13:30,경유 1,21시간 10분,"편도 1,925,100원~",economy
ICN,HND,2023-08-01,21:10,23:30,직항,02시간 20분,"편도 204,300원~",economy
ICN,HND,2023-08-01,20:30,22:50,직항,02시간 20분,"편도 205,200원~",economy
ICN,HND,2023-08-01,15:20,22:30,경유 1,07시간 10분,"편도 427,300원~",economy
ICN,HND,2023-08-01,20:30,22:50,직항,02시간 20분,"편도 429,300원~",economy
ICN,HND,2023-08-01,08:00,14:40,경유 1,06시간 40분,"편도 429,800원~",economy
ICN,HND,2023-08-01,08:00,17:50,경유 1,09시간 50분,"편도 429,800원~",economy
ICN,HND,2023-08-01,08:00,18:20,경유 1,10시간 20분,"편도 429,800원~",economy
ICN,HND,2023-08-01,08:00,16:40,경유 1,08시간 40분,"편도 429,800원~",economy
ICN,HND,2023-08-01,08:00,15:15,경유 1,07시간 15분,"편도 429,800원~",economy
ICN,HND,2023-08-01,14:05,20:40,경유 1,06시간 35분,"편도 429,800원~",economy
ICN,HND,2023-08-01,14:05,21:30,경유 1,07시간 25분,"편도 429,800원~",economy
ICN,HND,2023-08-01,21:10,23:30,직항,02시간 20분,"편도 429,800원~",economy
ICN,HND,2023-08-01,08:00,15:45,경유 1,07시간 45분,"편도 429,800원~",economy
ICN,HND,2023-08-01,19:20,09:40,경유 1,14시간 20분,"편도 429,800원~",economy
ICN,HND,2023-08-01,08:00,21:30,경유 1,13시간 30분,"편도 429,800원~",economy
ICN,HND,2023-08-01,08:00,20:40,경유 1,12시간 40분,"편도 429,800원~",economy
ICN,HND,2023-08-01,19:20,08:15,경유 1,12시간 55분,"편도 429,800원~",economy
ICN,HND,2023-08-01,08:00,19:40,경유 1,11시간 40분,"편도 429,800원~",economy
ICN,HND,2023-08-01,19:20,08:40,경유 1,13시간 20분,"편도 429,800원~",economy
ICN,HND,2023-08-01,09:35,16:40,경유 1,07시간 05분,"편도 430,400원~",economy
ICN,HND,2023-08-01,09:35,16:15,경유 1,06시간 40분,"편도 430,400원~",economy
ICN,HND,2023-08-01,08:00,16:15,경유 1,08시간 15분,"편도 430,700원~",economy
ICN,HND,2023-08-01,16:00,22:00,경유 1,06시간 00분,"편도 430,700원~",economy
ICN,HND,2023-08-01,14:05,22:25,경유 1,08시간 20분,"편도 430,700원~",economy
ICN,HND,2023-08-01,19:20,07:45,경유 1,12시간 25분,"편도 430,700원~",economy
ICN,HND,2023-08-01,15:20,22:15,경유 1,06시간 55분,"편도 431,300원~",economy
ICN,HND,2023-08-01,15:20,22:25,경유 1,07시간 05분,"편도 431,300원~",economy
ICN,HND,2023-08-01,09:35,16:15,경유 1,06시간 40분,"편도 431,300원~",economy
ICN,HND,2023-08-01,14:05,22:30,경유 1,08시간 25분,"편도 433,200원~",economy
ICN,HND,2023-08-01,09:35,18:20,경유 1,08시간 45분,"편도 435,800원~",economy
ICN,HND,2023-08-01,09:35,16:40,경유 1,07시간 05분,"편도 435,800원~",economy
ICN,HND,2023-08-01,09:35,21:30,경유 1,11시간 55분,"편도 435,800원~",economy
ICN,HND,2023-08-01,09:35,17:50,경유 1,08시간 15분,"편도 435,800원~",economy
ICN,HND,2023-08-01,09:35,20:40,경유 1,11시간 05분,"편도 435,800원~",economy
ICN,HND,2023-08-01,09:35,19:40,경유 1,10시간 05분,"편도 435,800원~",economy
ICN,HND,2023-08-01,14:05,21:35,경유 1,07시간 30분,"편도 436,300원~",economy
ICN,HND,2023-08-01,08:00,17:15,경유 1,09시간 15분,"편도 436,300원~",economy
ICN,HND,2023-08-01,08:00,15:15,경유 1,07시간 15분,"편도 436,300원~",economy
ICN,HND,2023-08-01,08:00,16:15,경유 1,08시간 15분,"편도 436,300원~",economy
ICN,HND,2023-08-01,15:20,22:25,경유 1,07시간 05분,"편도 436,700원~",economy
ICN,HND,2023-08-01,10:40,22:00,경유 1,11시간 20분,"편도 436,700원~",economy
ICN,HND,2023-08-01,09:35,16:15,경유 1,06시간 40분,"편도 436,700원~",economy
ICN,HND,2023-08-01,14:05,18:50,경유 1,04시간 45분,"편도 437,200원~",economy
ICN,HND,2023-08-01,08:00,12:15,경유 1,04시간 15분,"편도 437,200원~",economy
ICN,HND,2023-08-01,14:05,19:55,경유 1,05시간 50분,"편도 437,200원~",economy
ICN,HND,2023-08-01,14:05,22:15,경유 1,08시간 10분,"편도 437,200원~",economy
ICN,HND,2023-08-01,08:00,15:35,경유 1,07시간 35분,"편도 437,200원~",economy
ICN,HND,2023-08-01,08:00,17:15,경유 1,09시간 15분,"편도 437,200원~",economy
ICN,HND,2023-08-01,08:45,14:40,경유 1,05시간 55분,"편도 438,200원~",economy
ICN,HND,2023-08-01,08:45,14:55,경유 1,06시간 10분,"편도 438,200원~",economy
ICN,HND,2023-08-01,14:00,19:35,경유 1,05시간 35분,"편도 438,400원~",economy
ICN,HND,2023-08-01,14:00,21:00,경유 1,07시간 00분,"편도 438,400원~",economy
ICN,HND,2023-08-01,14:00,19:20,경유 1,05시간 20분,"편도 438,400원~",economy
ICN,HND,2023-08-01,14:00,20:45,경유 1,06시간 45분,"편도 438,400원~",economy
ICN,HND,2023-08-01,14:00,20:15,경유 1,06시간 15분,"편도 438,400원~",economy
ICN,HND,2023-08-01,14:00,19:50,경유 1,05시간 50분,"편도 438,400원~",economy
ICN,HND,2023-08-01,12:30,17:50,경유 1,05시간 20분,"편도 447,900원~",economy
ICN,HND,2023-08-01,12:30,19:20,경유 1,06시간 50분,"편도 447,900원~",economy
ICN,HND,2023-08-01,08:45,15:50,경유 1,07시간 05분,"편도 447,900원~",economy
ICN,HND,2023-08-01,12:30,18:40,경유 1,06시간 10분,"편도 447,900원~",economy
ICN,HND,2023-08-01,14:00,19:50,경유 1,05시간 50분,"편도 452,200원~",economy
ICN,HND,2023-08-01,14:00,21:45,경유 1,07시간 45분,"편도 452,200원~",economy
ICN,HND,2023-08-01,14:00,20:45,경유 1,06시간 45분,"편도 452,200원~",economy
ICN,HND,2023-08-01,14:00,19:20,경유 1,05시간 20분,"편도 452,200원~",economy
ICN,HND,2023-08-01,14:00,22:45,경유 1,08시간 45분,"편도 452,200원~",economy
ICN,HND,2023-08-01,12:30,18:00,경유 1,05시간 30분,"편도 452,700원~",economy
ICN,HND,2023-08-01,12:30,19:35,경유 1,07시간 05분,"편도 452,700원~",economy
ICN,HND,2023-08-01,12:30,21:00,경유 1,08시간 30분,"편도 452,700원~",economy
ICN,HND,2023-08-01,12:30,21:25,경유 1,08시간 55분,"편도 452,700원~",economy
ICN,HND,2023-08-01,12:30,19:00,경유 1,06시간 30분,"편도 452,700원~",economy
ICN,HND,2023-08-01,12:30,17:45,경유 1,05시간 15분,"편도 452,700원~",economy
ICN,HND,2023-08-01,12:30,20:15,경유 1,07시간 45분,"편도 452,700원~",economy
ICN,HND,2023-08-01,12:30,20:45,경유 1,08시간 15분,"편도 452,700원~",economy
ICN,HND,2023-08-01,20:55,01:00,경유 1,28시간 05분,"편도 462,600원~",economy
ICN,HND,2023-08-01,06:45,01:00,경유 1,18시간 15분,"편도 462,600원~",economy
ICN,HND,2023-08-01,11:40,01:00,경유 1,13시간 20분,"편도 489,600원~",economy
ICN,HND,2023-08-01,14:05,19:55,경유 1,05시간 50분,"편도 619,400원~",economy
ICN,HND,2023-08-01,08:00,12:15,경유 1,04시간 15분,"편도 619,400원~",economy
ICN,HND,2023-08-01,14:05,18:50,경유 1,04시간 45분,"편도 619,400원~",economy
ICN,HND,2023-08-01,11:45,00:05,경유 1,12시간 20분,"편도 640,200원~",economy
ICN,HND,2023-08-01,09:20,15:25,경유 1,06시간 05분,"편도 821,500원~",economy
ICN,HND,2023-08-01,09:20,16:40,경유 1,07시간 20분,"편도 821,500원~",economy
ICN,HND,2023-08-01,09:20,15:10,경유 1,05시간 50분,"편도 872,000원~",economy
ICN,HND,2023-08-01,09:20,15:40,경유 1,06시간 20분,"편도 872,000원~",economy
ICN,HND,2023-08-01,09:20,16:05,경유 1,06시간 45분,"편도 872,000원~",economy
ICN,HND,2023-08-01,09:20,17:10,경유 1,07시간 50분,"편도 928,200원~",economy
ICN,HND,2023-08-01,09:20,15:10,경유 1,05시간 50분,"편도 928,200원~",economy
ICN,HND,2023-08-01,09:20,16:40,경유 1,07시간 20분,"편도 928,200원~",economy
ICN,HND,2023-08-01,09:20,16:05,경유 1,06시간 45분,"편도 928,200원~",economy
ICN,HND,2023-08-01,09:20,15:40,경유 1,06시간 20분,"편도 928,200원~",economy
ICN,HND,2023-08-01,09:20,17:40,경유 1,08시간 20분,"편도 928,200원~",economy
ICN,HND,2023-08-01,09:45,16:35,경유 1,06시간 50분,"편도 997,600원~",economy
ICN,HND,2023-08-01,09:45,17:45,경유 1,08시간 00분,"편도 997,600원~",economy
ICN,HND,2023-08-01,16:20,21:20,경유 1,29시간 00분,"편도 1,020,600원~",economy
ICN,HND,2023-08-01,11:00,14:15,경유 1,27시간 15분,"편도 1,092,500원~",economy
ICN,HND,2023-08-01,16:45,14:15,경유 1,21시간 30분,"편도 1,092,500원~",economy
ICN,HND,2023-08-01,10:35,08:50,경유 1,22시간 15분,"편도 1,202,300원~",economy
ICN,HND,2023-08-01,12:55,13:30,경유 1,24시간 35분,"편도 1,653,800원~",economy
ICN,HND,2023-08-01,17:55,13:30,경유 1,19시간 35분,"편도 1,653,800원~",economy
ICN,HND,2023-08-01,12:55,13:30,경유 1,24시간 35분,"편도 1,730,200원~",economy
ICN,HND,2023-08-01,12:55,21:20,경유 1,08시간 25분,"편도 1,730,200원~",economy
ICN,HND,2023-08-01,16:20,13:30,경유 1,21시간 10분,"편도 1,730,200원~",economy
ICN,HND,2023-08-01,12:00,20:50,경유 1,08시간 50분,"편도 1,816,600원~",economy
ICN,HND,2023-08-01,10:10,20:25,경유 1,10시간 15분,"편도 1,951,900원~",economy
ICN,HND,2023-08-01,10:10,21:35,경유 1,11시간 25분,"편도 1,951,900원~",economy
ICN,HND,2023-08-02,20:30,22:50,직항,02시간 20분,"편도 205,200원~",economy
ICN,HND,2023-08-02,15:20,22:30,경유 1,07시간 10분,"편도 427,300원~",economy
ICN,HND,2023-08-02,20:30,22:50,직항,02시간 20분,"편도 429,300원~",economy
ICN,HND,2023-08-02,08:00,15:45,경유 1,07시간 45분,"편도 429,800원~",economy
ICN,HND,2023-08-02,14:05,20:40,경유 1,06시간 35분,"편도 429,800원~",economy
ICN,HND,2023-08-02,08:00,17:50,경유 1,09시간 50분,"편도 429,800원~",economy
ICN,HND,2023-08-02,08:00,14:40,경유 1,06시간 40분,"편도 429,800원~",economy
ICN,HND,2023-08-02,14:05,21:30,경유 1,07시간 25분,"편도 429,800원~",economy
ICN,HND,2023-08-02,08:00,16:40,경유 1,08시간 40분,"편도 429,800원~",economy
ICN,HND,2023-08-02,08:00,15:15,경유 1,07시간 15분,"편도 429,800원~",economy
ICN,HND,2023-08-02,08:00,19:40,경유 1,11시간 40분,"편도 429,800원~",economy
ICN,HND,2023-08-02,08:00,20:40,경유 1,12시간 40분,"편도 429,800원~",economy
ICN,HND,2023-08-02,19:20,08:40,경유 1,13시간 20분,"편도 429,800원~",economy
ICN,HND,2023-08-02,19:20,08:15,경유 1,12시간 55분,"편도 429,800원~",economy
ICN,HND,2023-08-02,08:00,18:20,경유 1,10시간 20분,"편도 429,800원~",economy
ICN,HND,2023-08-02,09:35,16:40,경유 1,07시간 05분,"편도 430,400원~",economy
ICN,HND,2023-08-02,09:35,16:15,경유 1,06시간 40분,"편도 430,400원~",economy
ICN,HND,2023-08-02,16:00,22:00,경유 1,06시간 00분,"편도 430,700원~",economy
ICN,HND,2023-08-02,14:05,22:25,경유 1,08시간 20분,"편도 430,700원~",economy
ICN,HND,2023-08-02,08:00,16:15,경유 1,08시간 15분,"편도 430,700원~",economy
ICN,HND,2023-08-02,19:20,07:45,경유 1,12시간 25분,"편도 430,700원~",economy
ICN,HND,2023-08-02,15:20,22:15,경유 1,06시간 55분,"편도 431,300원~",economy
ICN,HND,2023-08-02,09:35,16:15,경유 1,06시간 40분,"편도 431,300원~",economy
ICN,HND,2023-08-02,15:20,22:25,경유 1,07시간 05분,"편도 431,300원~",economy
ICN,HND,2023-08-02,14:05,22:30,경유 1,08시간 25분,"편도 433,200원~",economy
ICN,HND,2023-08-02,09:35,16:40,경유 1,07시간 05분,"편도 435,800원~",economy
ICN,HND,2023-08-02,09:35,18:20,경유 1,08시간 45분,"편도 435,800원~",economy
ICN,HND,2023-08-02,09:35,19:40,경유 1,10시간 05분,"편도 435,800원~",economy
ICN,HND,2023-08-02,09:35,20:40,경유 1,11시간 05분,"편도 435,800원~",economy
ICN,HND,2023-08-02,09:35,17:50,경유 1,08시간 15분,"편도 435,800원~",economy
ICN,HND,2023-08-02,09:35,21:30,경유 1,11시간 55분,"편도 435,800원~",economy
ICN,HND,2023-08-02,08:00,15:15,경유 1,07시간 15분,"편도 436,300원~",economy
ICN,HND,2023-08-02,08:00,17:15,경유 1,09시간 15분,"편도 436,300원~",economy
ICN,HND,2023-08-02,14:05,21:35,경유 1,07시간 30분,"편도 436,300원~",economy
ICN,HND,2023-08-02,08:00,16:15,경유 1,08시간 15분,"편도 436,300원~",economy
ICN,HND,2023-08-02,09:35,16:15,경유 1,06시간 40분,"편도 436,700원~",economy
ICN,HND,2023-08-02,10:40,22:00,경유 1,11시간 20분,"편도 436,700원~",economy
ICN,HND,2023-08-02,15:20,22:25,경유 1,07시간 05분,"편도 436,700원~",economy
ICN,HND,2023-08-02,14:05,19:55,경유 1,05시간 50분,"편도 437,200원~",economy
ICN,HND,2023-08-02,08:00,17:15,경유 1,09시간 15분,"편도 437,200원~",economy
ICN,HND,2023-08-02,08:00,12:15,경유 1,04시간 15분,"편도 437,200원~",economy
ICN,HND,2023-08-02,14:05,18:50,경유 1,04시간 45분,"편도 437,200원~",economy
ICN,HND,2023-08-02,08:00,15:35,경유 1,07시간 35분,"편도 437,200원~",economy
