Arr,Det,Arr_date,arr_times,Ret_times,time_taken,time_dir,price,grade
ICN,KIX,2023-08-20,14:00,16:00,직항,02시간 00분,"편도 169,200원~",economy
ICN,KIX,2023-08-20,08:00,09:50,직항,01시간 50분,"편도 175,900원~",economy
ICN,KIX,2023-08-20,12:10,14:00,직항,01시간 50분,"편도 175,900원~",economy
ICN,KIX,2023-08-20,13:30,15:20,직항,01시간 50분,"편도 181,800원~",economy
ICN,KIX,2023-08-20,13:45,15:35,직항,01시간 50분,"편도 188,900원~",economy
ICN,KIX,2023-08-20,14:55,16:50,직항,01시간 55분,"편도 188,900원~",economy
ICN,KIX,2023-08-20,13:15,15:15,직항,02시간 00분,"편도 189,200원~",economy
ICN,KIX,2023-08-20,07:15,09:05,직항,01시간 50분,"편도 189,200원~",economy
ICN,KIX,2023-08-20,15:20,17:10,직항,01시간 50분,"편도 191,400원~",economy
ICN,KIX,2023-08-20,13:20,15:10,직항,01시간 50분,"편도 191,400원~",economy
ICN,KIX,2023-08-20,15:40,17:20,직항,01시간 40분,"편도 192,400원~",economy
ICN,KIX,2023-08-20,07:10,09:00,직항,01시간 50분,"편도 200,500원~",economy
ICN,KIX,2023-08-20,07:45,09:40,직항,01시간 55분,"편도 216,000원~",economy
ICN,KIX,2023-08-20,16:10,18:00,직항,01시간 50분,"편도 216,000원~",economy
ICN,KIX,2023-08-20,09:10,11:00,직항,01시간 50분,"편도 219,200원~",economy
ICN,KIX,2023-08-20,09:30,11:20,직항,01시간 50분,"편도 220,200원~",economy
ICN,KIX,2023-08-20,08:00,09:45,직항,01시간 45분,"편도 232,400원~",economy
ICN,KIX,2023-08-20,14:05,15:50,직항,01시간 45분,"편도 232,400원~",economy
ICN,KIX,2023-08-20,10:10,12:00,직항,01시간 50분,"편도 238,000원~",economy
ICN,KIX,2023-08-20,09:35,11:20,직항,01시간 45분,"편도 241,000원~",economy
ICN,KIX,2023-08-20,19:20,21:05,직항,01시간 45분,"편도 279,000원~",economy
ICN,KIX,2023-08-20,17:00,18:50,직항,01시간 50분,"편도 310,000원~",economy
ICN,KIX,2023-08-20,15:20,17:15,직항,01시간 55분,"편도 332,800원~",economy
ICN,KIX,2023-08-20,18:55,21:00,직항,02시간 05분,"편도 332,800원~",economy
ICN,KIX,2023-08-20,18:55,21:00,직항,02시간 05분,"편도 365,500원~",economy
ICN,KIX,2023-08-20,15:20,17:15,직항,01시간 55분,"편도 365,500원~",economy
ICN,KIX,2023-08-20,09:35,11:20,직항,01시간 45분,"편도 365,500원~",economy
ICN,KIX,2023-08-20,14:05,15:50,직항,01시간 45분,"편도 366,000원~",economy
ICN,KIX,2023-08-20,08:00,09:45,직항,01시간 45분,"편도 366,000원~",economy
ICN,KIX,2023-08-20,19:20,21:05,직항,01시간 45분,"편도 366,000원~",economy
ICN,KIX,2023-08-20,06:25,07:50,경유 1,25시간 25분,"편도 445,200원~",economy
ICN,KIX,2023-08-20,06:25,14:30,경유 1,32시간 05분,"편도 445,200원~",economy
ICN,KIX,2023-08-20,11:05,07:50,경유 1,20시간 45분,"편도 453,200원~",economy
ICN,KIX,2023-08-20,11:05,14:30,경유 1,27시간 25분,"편도 453,200원~",economy
ICN,KIX,2023-08-20,06:45,08:30,경유 1,25시간 45분,"편도 463,300원~",economy
ICN,KIX,2023-08-20,11:40,08:30,경유 1,20시간 50분,"편도 468,300원~",economy
ICN,KIX,2023-08-20,21:05,18:45,경유 1,21시간 40분,"편도 500,600원~",economy
ICN,KIX,2023-08-20,13:45,17:30,경유 1,27시간 45분,"편도 579,200원~",economy
ICN,KIX,2023-08-20,21:10,08:10,경유 1,11시간 00분,"편도 604,300원~",economy
ICN,KIX,2023-08-20,11:35,18:45,경유 1,07시간 10분,"편도 623,600원~",economy
ICN,KIX,2023-08-20,21:10,08:55,경유 1,11시간 45분,"편도 649,500원~",economy
ICN,KIX,2023-08-20,18:30,08:10,경유 1,13시간 40분,"편도 690,300원~",economy
ICN,KIX,2023-08-20,09:00,22:10,경유 1,13시간 10분,"편도 690,300원~",economy
ICN,KIX,2023-08-20,12:55,13:20,경유 1,24시간 25분,"편도 724,500원~",economy
ICN,KIX,2023-08-20,12:55,21:00,경유 1,08시간 05분,"편도 724,500원~",economy
ICN,KIX,2023-08-20,09:00,19:30,경유 1,10시간 30분,"편도 735,500원~",economy
ICN,KIX,2023-08-20,18:30,08:55,경유 1,14시간 25분,"편도 735,500원~",economy
ICN,KIX,2023-08-20,09:00,17:55,경유 1,08시간 55분,"편도 735,500원~",economy
ICN,KIX,2023-08-20,09:00,16:45,경유 1,07시간 45분,"편도 735,500원~",economy
ICN,KIX,2023-08-20,09:00,22:20,경유 1,13시간 20분,"편도 741,800원~",economy
ICN,KIX,2023-08-20,09:00,19:30,경유 1,10시간 30분,"편도 741,800원~",economy
ICN,KIX,2023-08-20,09:00,21:50,경유 1,12시간 50분,"편도 741,800원~",economy
ICN,KIX,2023-08-20,21:10,08:55,경유 1,11시간 45분,"편도 741,800원~",economy
ICN,KIX,2023-08-20,09:00,17:55,경유 1,08시간 55분,"편도 741,800원~",economy
ICN,KIX,2023-08-20,09:00,16:45,경유 1,07시간 45분,"편도 741,800원~",economy
ICN,KIX,2023-08-20,16:20,21:00,경유 1,28시간 40분,"편도 764,500원~",economy
ICN,KIX,2023-08-20,16:20,13:20,경유 1,21시간 00분,"편도 764,500원~",economy
ICN,KIX,2023-08-20,08:50,20:00,경유 1,11시간 10분,"편도 854,700원~",economy
ICN,KIX,2023-08-20,09:45,19:25,경유 1,09시간 40분,"편도 869,000원~",economy
ICN,KIX,2023-08-20,17:55,21:00,경유 1,27시간 05분,"편도 874,900원~",economy
ICN,KIX,2023-08-20,20:35,08:55,경유 1,12시간 20분,"편도 891,700원~",economy
ICN,KIX,2023-08-20,09:45,21:10,경유 1,11시간 25분,"편도 917,500원~",economy
ICN,KIX,2023-08-20,09:45,20:05,경유 1,10시간 20분,"편도 917,500원~",economy
ICN,KIX,2023-08-20,12:55,21:00,경유 1,08시간 05분,"편도 962,300원~",economy
ICN,KIX,2023-08-20,12:55,21:00,경유 1,08시간 05분,"편도 1,019,600원~",economy
ICN,KIX,2023-08-20,12:55,21:00,경유 1,08시간 05분,"편도 1,019,600원~",economy
ICN,KIX,2023-08-20,09:20,18:20,경유 1,09시간 00분,"편도 1,026,300원~",economy
ICN,KIX,2023-08-20,09:20,22:30,경유 1,13시간 10분,"편도 1,026,300원~",economy
ICN,KIX,2023-08-20,19:05,06:40,경유 1,11시간 35분,"편도 1,072,900원~",economy
ICN,KIX,2023-08-20,12:55,20:15,경유 1,07시간 20분,"편도 1,131,600원~",economy
ICN,KIX,2023-08-20,17:55,13:20,경유 1,19시간 25분,"편도 1,238,000원~",economy
ICN,KIX,2023-08-20,12:55,13:20,경유 1,24시간 25분,"편도 1,258,000원~",economy
ICN,KIX,2023-08-20,22:35,11:55,경유 1,13시간 20분,"편도 1,330,000원~",economy
ICN,KIX,2023-08-20,10:00,17:15,경유 1,07시간 15분,"편도 1,748,500원~",economy
ICN,KIX,2023-08-20,20:15,06:35,경유 1,10시간 20분,"편도 1,944,700원~",economy
ICN,KIX,2023-08-20,19:05,12:00,경유 1,16시간 55분,"편도 2,307,900원~",economy
ICN,KIX,2023-08-20,12:30,12:00,경유 1,23시간 30분,"편도 2,307,900원~",economy
ICN,KIX,2023-08-20,10:10,21:25,경유 1,11시간 15분,"편도 2,773,600원~",economy
ICN,KIX,2023-08-21,19:20,21:05,직항,01시간 45분,"편도 167,200원~",economy
ICN,KIX,2023-08-21,08:00,09:45,직항,01시간 45분,"편도 167,200원~",economy
ICN,KIX,2023-08-21,14:05,15:50,직항,01시간 45분,"편도 167,200원~",economy
ICN,KIX,2023-08-21,13:20,15:20,직항,02시간 00분,"편도 169,200원~",economy
ICN,KIX,2023-08-21,12:10,13:55,직항,01시간 45분,"편도 175,900원~",economy
ICN,KIX,2023-08-21,08:00,09:50,직항,01시간 50분,"편도 175,900원~",economy
ICN,KIX,2023-08-21,15:40,17:20,직항,01시간 40분,"편도 175,900원~",economy
ICN,KIX,2023-08-21,11:10,13:00,직항,01시간 50분,"편도 181,800원~",economy
ICN,KIX,2023-08-21,13:30,15:20,직항,01시간 50분,"편도 181,800원~",economy
ICN,KIX,2023-08-21,13:45,15:35,직항,01시간 50분,"편도 188,900원~",economy
ICN,KIX,2023-08-21,16:10,18:00,직항,01시간 50분,"편도 188,900원~",economy
ICN,KIX,2023-08-21,07:15,09:05,직항,01시간 50분,"편도 189,200원~",economy
ICN,KIX,2023-08-21,13:15,15:15,직항,02시간 00분,"편도 189,200원~",economy
ICN,KIX,2023-08-21,13:20,15:10,직항,01시간 50분,"편도 191,400원~",economy
ICN,KIX,2023-08-21,07:10,09:00,직항,01시간 50분,"편도 200,500원~",economy
ICN,KIX,2023-08-21,09:30,11:20,직항,01시간 50분,"편도 220,200원~",economy
ICN,KIX,2023-08-21,07:45,09:40,직항,01시간 55분,"편도 238,000원~",economy
ICN,KIX,2023-08-21,15:20,17:15,직항,01시간 55분,"편도 241,000원~",economy
ICN,KIX,2023-08-21,09:35,11:20,직항,01시간 45분,"편도 241,000원~",economy
ICN,KIX,2023-08-21,17:00,18:50,직항,01시간 50분,"편도 247,300원~",economy
ICN,KIX,2023-08-21,09:10,11:00,직항,01시간 50분,"편도 247,300원~",economy
ICN,KIX,2023-08-21,10:10,12:00,직항,01시간 50분,"편도 260,000원~",economy
ICN,KIX,2023-08-21,18:55,21:00,직항,02시간 05분,"편도 263,500원~",economy
ICN,KIX,2023-08-21,15:20,17:15,직항,01시간 55분,"편도 365,500원~",economy
ICN,KIX,2023-08-21,09:35,11:20,직항,01시간 45분,"편도 365,500원~",economy
ICN,KIX,2023-08-21,18:55,21:00,직항,02시간 05분,"편도 365,500원~",economy
ICN,KIX,2023-08-21,14:05,15:50,직항,01시간 45분,"편도 366,000원~",economy
ICN,KIX,2023-08-21,08:00,09:45,직항,01시간 45분,"편도 366,000원~",economy
ICN,KIX,2023-08-21,19:20,21:05,직항,01시간 45분,"편도 366,000원~",economy
ICN,KIX,2023-08-21,11:05,07:50,경유 1,20시간 45분,"편도 395,600원~",economy
ICN,KIX,2023-08-21,06:25,07:50,경유 1,25시간 25분,"편도 395,600원~",economy
ICN,KIX,2023-08-21,11:05,14:30,경유 1,27시간 25분,"편도 417,800원~",economy
ICN,KIX,2023-08-21,06:25,14:30,경유 1,32시간 05분,"편도 417,800원~",economy
ICN,KIX,2023-08-21,11:40,08:30,경유 1,20시간 50분,"편도 468,300원~",economy
ICN,KIX,2023-08-21,06:45,08:30,경유 1,25시간 45분,"편도 468,300원~",economy
ICN,KIX,2023-08-21,16:20,15:20,경유 1,23시간 00분,"편도 495,300원~",economy
ICN,KIX,2023-08-21,16:20,13:20,경유 1,21시간 00분,"편도 495,300원~",economy
ICN,KIX,2023-08-21,17:55,21:00,경유 1,27시간 05분,"편도 515,700원~",economy
ICN,KIX,2023-08-21,11:35,18:45,경유 1,07시간 10분,"편도 517,300원~",economy
ICN,KIX,2023-08-21,13:45,17:30,경유 1,27시간 45분,"편도 549,500원~",economy
ICN,KIX,2023-08-21,18:05,06:40,경유 1,12시간 35분,"편도 561,200원~",economy
ICN,KIX,2023-08-21,16:00,08:10,경유 1,16시간 10분,"편도 640,300원~",economy
ICN,KIX,2023-08-21,18:30,08:10,경유 1,13시간 40분,"편도 640,300원~",economy
ICN,KIX,2023-08-21,12:55,21:00,경유 1,08시간 05분,"편도 652,600원~",economy
ICN,KIX,2023-08-21,12:55,21:00,경유 1,08시간 05분,"편도 652,800원~",economy
ICN,KIX,2023-08-21,12:55,13:20,경유 1,24시간 25분,"편도 652,800원~",economy
ICN,KIX,2023-08-21,12:55,15:20,경유 1,26시간 25분,"편도 652,800원~",economy
ICN,KIX,2023-08-21,16:20,21:00,경유 1,28시간 40분,"편도 669,500원~",economy
ICN,KIX,2023-08-21,11:25,22:10,경유 1,10시간 45분,"편도 681,300원~",economy
ICN,KIX,2023-08-21,16:00,08:55,경유 1,16시간 55분,"편도 685,500원~",economy
ICN,KIX,2023-08-21,18:30,08:55,경유 1,14시간 25분,"편도 685,500원~",economy
ICN,KIX,2023-08-21,09:00,22:10,경유 1,13시간 10분,"편도 690,300원~",economy
ICN,KIX,2023-08-21,12:55,21:00,경유 1,08시간 05분,"편도 709,900원~",economy
ICN,KIX,2023-08-21,11:25,21:50,경유 1,10시간 25분,"편도 726,500원~",economy
ICN,KIX,2023-08-21,11:25,19:30,경유 1,08시간 05분,"편도 726,500원~",economy
ICN,KIX,2023-08-21,09:00,19:30,경유 1,10시간 30분,"편도 735,500원~",economy
ICN,KIX,2023-08-21,09:00,16:45,경유 1,07시간 45분,"편도 735,500원~",economy
ICN,KIX,2023-08-21,09:00,17:55,경유 1,08시간 55분,"편도 735,500원~",economy
ICN,KIX,2023-08-21,09:00,16:45,경유 1,07시간 45분,"편도 741,800원~",economy
ICN,KIX,2023-08-21,09:00,17:55,경유 1,08시간 55분,"편도 741,800원~",economy
ICN,KIX,2023-08-21,09:00,22:20,경유 1,13시간 20분,"편도 741,800원~",economy
ICN,KIX,2023-08-21,09:00,21:50,경유 1,12시간 50분,"편도 741,800원~",economy
ICN,KIX,2023-08-21,09:00,19:30,경유 1,10시간 30분,"편도 741,800원~",economy
ICN,KIX,2023-08-21,13:50,08:15,경유 1,18시간 25분,"편도 760,100원~",economy
ICN,KIX,2023-08-21,17:55,13:20,경유 1,19시간 25분,"편도 854,900원~",economy
ICN,KIX,2023-08-21,09:45,19:25,경유 1,09시간 40분,"편도 856,000원~",economy
ICN,KIX,2023-08-21,09:00,18:45,경유 1,09시간 45분,"편도 868,400원~",economy
ICN,KIX,2023-08-21,22:35,11:55,경유 1,13시간 20분,"편도 868,800원~",economy
ICN,KIX,2023-08-21,12:55,21:00,경유 1,08시간 05분,"편도 874,900원~",economy
ICN,KIX,2023-08-21,12:55,13:20,경유 1,24시간 25분,"편도 874,900원~",economy
ICN,KIX,2023-08-21,20:35,08:55,경유 1,12시간 20분,"편도 891,700원~",economy
ICN,KIX,2023-08-21,19:05,06:40,경유 1,11시간 35분,"편도 908,600원~",economy
ICN,KIX,2023-08-21,09:45,20:05,경유 1,10시간 20분,"편도 917,500원~",economy
ICN,KIX,2023-08-21,09:45,21:10,경유 1,11시간 25분,"편도 917,500원~",economy
ICN,KIX,2023-08-21,17:55,15:20,경유 1,21시간 25분,"편도 979,600원~",economy
ICN,KIX,2023-08-21,12:55,15:20,경유 1,26시간 25분,"편도 999,600원~",economy
ICN,KIX,2023-08-21,16:40,16:30,경유 1,23시간 50분,"편도 1,124,900원~",economy
ICN,KIX,2023-08-21,12:55,20:15,경유 1,07시간 20분,"편도 1,151,600원~",economy
ICN,KIX,2023-08-21,14:55,16:30,경유 1,25시간 35분,"편도 1,154,900원~",economy
ICN,KIX,2023-08-21,10:00,17:15,경유 1,07시간 15분,"편도 1,748,500원~",economy
ICN,KIX,2023-08-21,20:15,06:35,경유 1,10시간 20분,"편도 1,944,700원~",economy
ICN,KIX,2023-08-21,10:10,21:25,경유 1,11시간 15분,"편도 1,944,700원~",economy
ICN,KIX,2023-08-22,16:10,18:00,직항,01시간 50분,"편도 148,000원~",economy
ICN,KIX,2023-08-22,07:15,09:05,직항,01시간 50분,"편도 149,200원~",economy
ICN,KIX,2023-08-22,13:30,15:20,직항,01시간 50분,"편도 158,500원~",economy
ICN,KIX,2023-08-22,13:15,15:15,직항,02시간 00분,"편도 159,200원~",economy
ICN,KIX,2023-08-22,12:10,14:00,직항,01시간 50분,"편도 159,400원~",economy
ICN,KIX,2023-08-22,08:00,09:50,직항,01시간 50분,"편도 159,400원~",economy
ICN,KIX,2023-08-22,15:40,17:20,직항,01시간 40분,"편도 159,400원~",economy
ICN,KIX,2023-08-22,08:00,09:45,직항,01시간 45분,"편도 167,200원~",economy
ICN,KIX,2023-08-22,14:05,15:50,직항,01시간 45분,"편도 167,200원~",economy
ICN,KIX,2023-08-22,19:20,21:05,직항,01시간 45분,"편도 167,200원~",economy
ICN,KIX,2023-08-22,09:10,11:00,직항,01시간 50분,"편도 167,800원~",economy
ICN,KIX,2023-08-22,07:10,09:00,직항,01시간 50분,"편도 167,800원~",economy
ICN,KIX,2023-08-22,11:10,12:55,직항,01시간 45분,"편도 167,800원~",economy
ICN,KIX,2023-08-22,13:20,15:10,직항,01시간 50분,"편도 172,200원~",economy
ICN,KIX,2023-08-22,15:20,17:10,직항,01시간 50분,"편도 172,200원~",economy
ICN,KIX,2023-08-22,14:55,16:50,직항,01시간 55분,"편도 173,500원~",economy
ICN,KIX,2023-08-22,13:45,15:35,직항,01시간 50분,"편도 173,500원~",economy
ICN,KIX,2023-08-22,07:45,09:40,직항,01시간 55분,"편도 173,500원~",economy
ICN,KIX,2023-08-22,09:30,11:20,직항,01시간 50분,"편도 191,400원~",economy
ICN,KIX,2023-08-22,17:00,18:50,직항,01시간 50분,"편도 200,500원~",economy
ICN,KIX,2023-08-22,09:35,11:20,직항,01시간 45분,"편도 205,400원~",economy
ICN,KIX,2023-08-22,15:20,17:15,직항,01시간 55분,"편도 205,400원~",economy
ICN,KIX,2023-08-22,10:10,12:00,직항,01시간 50분,"편도 216,000원~",economy
ICN,KIX,2023-08-22,18:55,21:00,직항,02시간 05분,"편도 263,500원~",economy
ICN,KIX,2023-08-22,09:35,11:20,직항,01시간 45분,"편도 365,500원~",economy
ICN,KIX,2023-08-22,15:20,17:15,직항,01시간 55분,"편도 365,500원~",economy
ICN,KIX,2023-08-22,18:55,21:00,직항,02시간 05분,"편도 365,500원~",economy
ICN,KIX,2023-08-22,19:20,21:05,직항,01시간 45분,"편도 366,000원~",economy
ICN,KIX,2023-08-22,08:00,09:45,직항,01시간 45분,"편도 366,000원~",economy
ICN,KIX,2023-08-22,14:05,15:50,직항,01시간 45분,"편도 366,000원~",economy
ICN,KIX,2023-08-22,06:25,14:30,경유 1,32시간 05분,"편도 412,800원~",economy
ICN,KIX,2023-08-22,06:25,07:50,경유 1,25시간 25분,"편도 412,800원~",economy
ICN,KIX,2023-08-22,11:05,07:50,경유 1,20시간 45분,"편도 417,800원~",economy
ICN,KIX,2023-08-22,11:05,14:30,경유 1,27시간 25분,"편도 417,800원~",economy
ICN,KIX,2023-08-22,06:45,08:30,경유 1,25시간 45분,"편도 427,000원~",economy
ICN,KIX,2023-08-22,11:40,08:30,경유 1,20시간 50분,"편도 437,000원~",economy
ICN,KIX,2023-08-22,21:05,18:45,경유 1,21시간 40분,"편도 500,600원~",economy
ICN,KIX,2023-08-22,12:55,21:00,경유 1,08시간 05분,"편도 515,700원~",economy
ICN,KIX,2023-08-22,17:55,21:00,경유 1,27시간 05분,"편도 515,700원~",economy
ICN,KIX,2023-08-22,13:45,17:30,경유 1,27시간 45분,"편도 579,200원~",economy
ICN,KIX,2023-08-22,11:25,22:10,경유 1,10시간 45분,"편도 592,300원~",economy
ICN,KIX,2023-08-22,18:30,08:10,경유 1,13시간 40분,"편도 592,300원~",economy
ICN,KIX,2023-08-22,16:00,08:10,경유 1,16시간 10분,"편도 592,300원~",economy
ICN,KIX,2023-08-22,11:25,19:30,경유 1,08시간 05분,"편도 637,500원~",economy
ICN,KIX,2023-08-22,18:30,08:55,경유 1,14시간 25분,"편도 637,500원~",economy
ICN,KIX,2023-08-22,09:00,22:10,경유 1,13시간 10분,"편도 640,300원~",economy
ICN,KIX,2023-08-22,16:20,21:00,경유 1,28시간 40분,"편도 652,800원~",economy
ICN,KIX,2023-08-22,12:55,21:00,경유 1,08시간 05분,"편도 669,500원~",economy
ICN,KIX,2023-08-22,21:10,08:10,경유 1,11시간 00분,"편도 679,800원~",economy
ICN,KIX,2023-08-22,09:00,16:45,경유 1,07시간 45분,"편도 685,500원~",economy
ICN,KIX,2023-08-22,09:00,17:55,경유 1,08시간 55분,"편도 685,500원~",economy
ICN,KIX,2023-08-22,09:00,19:30,경유 1,10시간 30분,"편도 685,500원~",economy
ICN,KIX,2023-08-22,21:10,08:55,경유 1,11시간 45분,"편도 725,000원~",economy
ICN,KIX,2023-08-22,09:00,16:45,경유 1,07시간 45분,"편도 741,800원~",economy
ICN,KIX,2023-08-22,09:00,17:55,경유 1,08시간 55분,"편도 741,800원~",economy
ICN,KIX,2023-08-22,09:00,19:30,경유 1,10시간 30분,"편도 741,800원~",economy
ICN,KIX,2023-08-22,09:00,21:50,경유 1,12시간 50분,"편도 741,800원~",economy
ICN,KIX,2023-08-22,13:50,08:15,경유 1,18시간 25분,"편도 760,100원~",economy
ICN,KIX,2023-08-22,12:25,21:00,경유 1,08시간 35분,"편도 788,200원~",economy
ICN,KIX,2023-08-22,12:55,13:20,경유 1,24시간 25분,"편도 834,500원~",economy
ICN,KIX,2023-08-22,16:20,13:20,경유 1,21시간 00분,"편도 854,500원~",economy
ICN,KIX,2023-08-22,09:45,19:25,경유 1,09시간 40분,"편도 856,000원~",economy
ICN,KIX,2023-08-22,09:45,21:10,경유 1,11시간 25분,"편도 917,500원~",economy
ICN,KIX,2023-08-22,09:45,20:05,경유 1,10시간 20분,"편도 917,500원~",economy
ICN,KIX,2023-08-22,12:55,21:00,경유 1,08시간 05분,"편도 922,300원~",economy
ICN,KIX,2023-08-22,13:20,21:00,경유 1,07시간 40분,"편도 957,200원~",economy
ICN,KIX,2023-08-22,12:55,13:20,경유 1,24시간 25분,"편도 979,600원~",economy
ICN,KIX,2023-08-22,17:55,13:20,경유 1,19시간 25분,"편도 979,600원~",economy
ICN,KIX,2023-08-22,12:55,21:00,경유 1,08시간 05분,"편도 979,600원~",economy
ICN,KIX,2023-08-22,09:20,18:20,경유 1,09시간 00분,"편도 1,026,300원~",economy
ICN,KIX,2023-08-22,11:25,18:45,경유 1,07시간 20분,"편도 1,305,800원~",economy
ICN,KIX,2023-08-22,12:30,12:00,경유 1,23시간 30분,"편도 1,365,300원~",economy
ICN,KIX,2023-08-22,19:05,12:00,경유 1,16시간 55분,"편도 1,365,300원~",economy
ICN,KIX,2023-08-22,10:00,17:15,경유 1,07시간 15분,"편도 1,748,500원~",economy
ICN,KIX,2023-08-22,20:15,06:35,경유 1,10시간 20분,"편도 1,944,700원~",economy
ICN,KIX,2023-08-23,14:00,16:00,직항,02시간 00분,"편도 139,200원~",economy
ICN,KIX,2023-08-23,08:00,09:50,직항,01시간 50분,"편도 142,800원~",economy
ICN,KIX,2023-08-23,15:40,17:20,직항,01시간 40분,"편도 142,800원~",economy
ICN,KIX,2023-08-23,14:55,16:50,직항,01시간 55분,"편도 148,000원~",economy
ICN,KIX,2023-08-23,16:10,18:00,직항,01시간 50분,"편도 148,000원~",economy
ICN,KIX,2023-08-23,13:15,15:15,직항,02시간 00분,"편도 149,200원~",economy
ICN,KIX,2023-08-23,07:15,09:05,직항,01시간 50분,"편도 149,200원~",economy
ICN,KIX,2023-08-23,13:20,15:10,직항,01시간 50분,"편도 153,000원~",economy
ICN,KIX,2023-08-23,13:45,15:35,직항,01시간 50분,"편도 158,200원~",economy
ICN,KIX,2023-08-23,07:10,09:00,직항,01시간 50분,"편도 158,500원~",economy
ICN,KIX,2023-08-23,13:30,15:20,직항,01시간 50분,"편도 158,500원~",economy
ICN,KIX,2023-08-23,12:10,14:00,직항,01시간 50분,"편도 159,400원~",economy
ICN,KIX,2023-08-23,08:00,09:45,직항,01시간 45분,"편도 167,200원~",economy
ICN,KIX,2023-08-23,14:05,15:50,직항,01시간 45분,"편도 167,200원~",economy
ICN,KIX,2023-08-23,09:30,11:20,직항,01시간 50분,"편도 172,200원~",economy
ICN,KIX,2023-08-23,15:20,17:10,직항,01시간 50분,"편도 172,200원~",economy
ICN,KIX,2023-08-23,07:45,09:40,직항,01시간 55분,"편도 173,500원~",economy
ICN,KIX,2023-08-23,09:10,11:00,직항,01시간 50분,"편도 181,800원~",economy
ICN,KIX,2023-08-23,10:10,12:00,직항,01시간 50분,"편도 188,900원~",economy
ICN,KIX,2023-08-23,17:00,18:50,직항,01시간 50분,"편도 219,200원~",economy
ICN,KIX,2023-08-23,19:20,21:05,직항,01시간 45분,"편도 232,400원~",economy
ICN,KIX,2023-08-23,15:20,17:15,직항,01시간 55분,"편도 241,000원~",economy
ICN,KIX,2023-08-23,18:55,21:00,직항,02시간 05분,"편도 241,000원~",economy
ICN,KIX,2023-08-23,09:35,11:20,직항,01시간 45분,"편도 241,000원~",economy
ICN,KIX,2023-08-23,09:35,11:20,직항,01시간 45분,"편도 365,500원~",economy
ICN,KIX,2023-08-23,15:20,17:15,직항,01시간 55분,"편도 365,500원~",economy
ICN,KIX,2023-08-23,18:55,21:00,직항,02시간 05분,"편도 365,500원~",economy
ICN,KIX,2023-08-23,14:05,15:50,직항,01시간 45분,"편도 366,000원~",economy
ICN,KIX,2023-08-23,19:20,21:05,직항,01시간 45분,"편도 366,000원~",economy
ICN,KIX,2023-08-23,08:00,09:45,직항,01시간 45분,"편도 366,000원~",economy
ICN,KIX,2023-08-23,11:05,14:30,경유 1,27시간 25분,"편도 377,400원~",economy
ICN,KIX,2023-08-23,06:25,14:30,경유 1,32시간 05분,"편도 377,400원~",economy
ICN,KIX,2023-08-23,11:05,07:50,경유 1,20시간 45분,"편도 417,800원~",economy
ICN,KIX,2023-08-23,06:25,07:50,경유 1,25시간 25분,"편도 417,800원~",economy
ICN,KIX,2023-08-23,11:40,08:30,경유 1,20시간 50분,"편도 427,000원~",economy
ICN,KIX,2023-08-23,06:45,08:30,경유 1,25시간 45분,"편도 427,000원~",economy
ICN,KIX,2023-08-23,12:55,15:20,경유 1,26시간 25분,"편도 495,300원~",economy
ICN,KIX,2023-08-23,12:55,13:20,경유 1,24시간 25분,"편도 495,300원~",economy
ICN,KIX,2023-08-23,12:55,21:00,경유 1,08시간 05분,"편도 495,300원~",economy
ICN,KIX,2023-08-23,11:35,12:05,경유 1,24시간 30분,"편도 500,600원~",economy
ICN,KIX,2023-08-23,11:35,18:45,경유 1,07시간 10분,"편도 500,600원~",economy
ICN,KIX,2023-08-23,21:05,12:05,경유 1,15시간 00분,"편도 500,600원~",economy
ICN,KIX,2023-08-23,16:20,21:00,경유 1,28시간 40분,"편도 515,300원~",economy
ICN,KIX,2023-08-23,16:20,15:20,경유 1,23시간 00분,"편도 515,300원~",economy
ICN,KIX,2023-08-23,16:20,13:20,경유 1,21시간 00분,"편도 515,300원~",economy
ICN,KIX,2023-08-23,12:55,21:00,경유 1,08시간 05분,"편도 515,700원~",economy
ICN,KIX,2023-08-23,12:55,15:20,경유 1,26시간 25분,"편도 515,700원~",economy
ICN,KIX,2023-08-23,17:55,15:20,경유 1,21시간 25분,"편도 515,700원~",economy
ICN,KIX,2023-08-23,12:55,21:00,경유 1,08시간 05분,"편도 540,900원~",economy
ICN,KIX,2023-08-23,22:35,11:55,경유 1,13시간 20분,"편도 545,400원~",economy
ICN,KIX,2023-08-23,13:45,17:30,경유 1,27시간 45분,"편도 579,200원~",economy
ICN,KIX,2023-08-23,09:00,22:10,경유 1,13시간 10분,"편도 592,300원~",economy
ICN,KIX,2023-08-23,18:30,08:10,경유 1,13시간 40분,"편도 592,300원~",economy
ICN,KIX,2023-08-23,12:55,21:00,경유 1,08시간 05분,"편도 598,200원~",economy
ICN,KIX,2023-08-23,08:50,19:35,경유 1,10시간 45분,"편도 611,900원~",economy
ICN,KIX,2023-08-23,18:30,08:55,경유 1,14시간 25분,"편도 637,500원~",economy
ICN,KIX,2023-08-23,09:00,19:30,경유 1,10시간 30분,"편도 637,500원~",economy
ICN,KIX,2023-08-23,09:00,16:45,경유 1,07시간 45분,"편도 637,500원~",economy
ICN,KIX,2023-08-23,09:00,17:55,경유 1,08시간 55분,"편도 637,500원~",economy
